time,x,y,z
24.432,-0.058,0.123,0.994
24.434,-0.050,0.115,1.006
24.439,-0.050,0.110,1.014
24.442,-0.049,0.104,1.027
24.446,-0.043,0.102,1.037
24.450,-0.041,0.103,1.041
24.456,-0.039,0.099,1.048
24.458,-0.042,0.093,1.052
24.465,-0.043,0.094,1.056
24.466,-0.042,0.094,1.052
24.479,-0.045,0.101,1.050
24.479,-0.046,0.099,1.049
24.480,-0.049,0.102,1.049
24.482,-0.047,0.108,1.050
24.533,-0.054,0.113,1.049
24.534,-0.059,0.113,1.048
24.535,-0.060,0.117,1.047
24.535,-0.062,0.116,1.047
24.535,-0.060,0.119,1.039
24.536,-0.068,0.121,1.038
24.536,-0.069,0.122,1.036
24.536,-0.069,0.123,1.039
24.537,-0.070,0.120,1.034
24.537,-0.071,0.127,1.039
24.537,-0.063,0.123,1.034
24.538,-0.064,0.128,1.030
24.539,-0.064,0.124,1.025
24.539,-0.061,0.129,1.028
24.541,-0.059,0.124,1.025
24.545,-0.065,0.126,1.030
24.549,-0.061,0.134,1.030
24.556,-0.064,0.138,1.033
24.556,-0.065,0.151,1.029
24.561,-0.067,0.167,1.022
24.565,-0.068,0.182,1.015
24.571,-0.074,0.195,1.000
24.572,-0.085,0.214,0.980
24.577,-0.098,0.227,0.952
24.581,-0.114,0.240,0.928
24.584,-0.132,0.258,0.900
24.596,-0.147,0.273,0.874
24.597,-0.161,0.291,0.861
24.597,-0.173,0.307,0.849
24.601,-0.175,0.317,0.846
24.648,-0.176,0.319,0.854
24.648,-0.173,0.315,0.871
24.649,-0.164,0.297,0.892
24.649,-0.150,0.264,0.914
24.650,-0.127,0.226,0.949
24.650,-0.093,0.188,0.984
24.670,-0.070,0.147,1.023
24.670,-0.040,0.105,1.052
24.670,-0.003,0.073,1.089
24.671,0.025,0.046,1.128
24.671,0.062,0.020,1.145
24.672,0.086,0.002,1.155
24.672,0.109,-0.028,1.151
24.672,0.123,-0.035,1.142
24.673,0.137,-0.030,1.119
24.673,0.141,-0.017,1.094
24.674,0.132,0.009,1.047
24.674,0.113,0.040,1.002
24.678,0.087,0.067,0.955
24.679,0.055,0.096,0.915
24.684,0.034,0.124,0.870
24.696,0.012,0.154,0.828
24.697,-0.010,0.188,0.794
24.698,-0.026,0.217,0.767
24.699,-0.041,0.246,0.748
24.749,-0.055,0.274,0.735
24.750,-0.056,0.294,0.724
24.750,-0.063,0.308,0.726
24.751,-0.067,0.322,0.728
24.751,-0.074,0.341,0.745
24.751,-0.082,0.350,0.761
24.752,-0.084,0.342,0.783
24.752,-0.090,0.330,0.813
24.753,-0.090,0.310,0.857
24.753,-0.083,0.289,0.903
24.753,-0.073,0.255,0.949
24.754,-0.064,0.222,0.990
24.754,-0.048,0.191,1.032
24.755,-0.040,0.164,1.072
24.768,-0.030,0.126,1.116
24.769,-0.024,0.098,1.157
24.770,-0.017,0.066,1.189
24.770,-0.009,0.037,1.213
24.774,-0.001,0.018,1.236
24.778,0.001,-0.009,1.251
24.782,0.016,-0.032,1.270
24.785,0.023,-0.049,1.278
24.796,0.031,-0.059,1.287
24.797,0.037,-0.069,1.283
24.798,0.039,-0.062,1.278
24.801,0.033,-0.060,1.264
24.847,0.029,-0.050,1.239
24.848,0.021,-0.038,1.203
24.848,0.016,-0.023,1.178
24.848,0.012,-0.005,1.138
24.849,0.005,0.026,1.096
24.849,-0.004,0.048,1.059
24.849,-0.014,0.082,1.025
24.850,-0.020,0.110,0.993
24.850,-0.030,0.140,0.958
24.850,-0.034,0.163,0.935
24.851,-0.034,0.184,0.910
24.851,-0.042,0.210,0.889
24.858,-0.042,0.220,0.872
24.858,-0.043,0.237,0.860
24.861,-0.044,0.251,0.848
24.865,-0.045,0.259,0.839
24.880,-0.047,0.270,0.837
24.881,-0.048,0.274,0.832
24.881,-0.046,0.280,0.833
24.882,-0.044,0.283,0.834
24.885,-0.038,0.283,0.836
24.933,-0.036,0.280,0.843
24.934,-0.027,0.271,0.848
24.934,-0.017,0.263,0.858
24.935,-0.014,0.253,0.872
24.935,-0.007,0.241,0.890
24.936,0.003,0.227,0.897
24.936,0.018,0.213,0.917
24.937,0.020,0.197,0.926
24.937,0.024,0.189,0.938
24.937,0.036,0.176,0.952
24.938,0.043,0.164,0.967
24.938,0.056,0.148,0.974
24.938,0.059,0.140,0.983
24.945,0.058,0.130,0.990
24.945,0.065,0.127,1.000
24.948,0.069,0.117,1.005
24.953,0.070,0.117,1.013
24.957,0.069,0.110,1.016
24.960,0.069,0.113,1.014
24.964,0.063,0.113,1.023
24.968,0.055,0.114,1.020
24.981,0.047,0.115,1.024
24.981,0.040,0.126,1.024
24.982,0.034,0.125,1.022
24.983,0.019,0.130,1.023
25.032,0.009,0.137,1.021
25.033,-0.001,0.140,1.027
25.033,-0.008,0.142,1.025
25.034,-0.021,0.145,1.019
25.034,-0.029,0.147,1.022
25.034,-0.035,0.153,1.018
25.035,-0.040,0.157,1.021
25.035,-0.045,0.157,1.026
25.036,-0.054,0.158,1.026
25.059,-0.057,0.155,1.038
25.059,-0.057,0.152,1.044
25.060,-0.058,0.151,1.051
25.060,-0.058,0.146,1.051
25.061,-0.060,0.150,1.056
25.062,-0.056,0.145,1.059
25.062,-0.053,0.143,1.066
25.063,-0.057,0.140,1.070
25.064,-0.054,0.139,1.077
25.064,-0.050,0.137,1.077
25.065,-0.047,0.142,1.076
25.069,-0.046,0.141,1.085
25.073,-0.044,0.140,1.076
25.075,-0.036,0.141,1.067
25.078,-0.033,0.140,1.063
25.082,-0.027,0.143,1.062
25.096,-0.022,0.148,1.046
25.097,-0.011,0.154,1.029
25.097,-0.006,0.162,1.015
25.097,-0.005,0.170,0.998
25.102,-0.002,0.175,0.984
25.113,-0.003,0.182,0.967
25.114,0.003,0.190,0.953
25.114,0.007,0.195,0.941
25.121,0.012,0.201,0.929
25.160,0.019,0.207,0.923
25.160,0.025,0.208,0.916
25.162,0.034,0.212,0.916
25.163,0.049,0.210,0.907
25.163,0.058,0.209,0.906
25.163,0.068,0.209,0.908
25.163,0.076,0.209,0.907
25.163,0.086,0.211,0.918
25.164,0.098,0.211,0.924
25.164,0.107,0.211,0.938
25.164,0.118,0.219,0.937
25.168,0.122,0.231,0.940
25.172,0.129,0.228,0.932
25.173,0.130,0.234,0.925
25.179,0.124,0.244,0.917
25.180,0.118,0.259,0.901
25.185,0.107,0.269,0.888
25.202,0.096,0.277,0.873
25.204,0.088,0.284,0.861
25.205,0.071,0.287,0.852
25.205,0.066,0.295,0.841
25.205,0.052,0.305,0.834
25.233,0.037,0.310,0.834
25.233,0.016,0.310,0.843
25.234,-0.006,0.300,0.859
25.234,-0.022,0.286,0.880
25.234,-0.027,0.262,0.913
25.234,-0.026,0.239,0.955
25.234,-0.013,0.203,1.014
25.236,-0.001,0.161,1.059
25.240,0.012,0.124,1.103
25.244,0.029,0.084,1.153
25.248,0.044,0.052,1.200
25.252,0.062,0.018,1.237
25.256,0.069,-0.010,1.265
25.260,0.077,-0.034,1.276
25.264,0.086,-0.055,1.289
25.268,0.088,-0.065,1.297
25.277,0.093,-0.066,1.293
25.277,0.100,-0.062,1.280
25.284,0.098,-0.043,1.251
25.285,0.087,-0.022,1.213
25.297,0.072,0.001,1.165
25.298,0.052,0.035,1.115
25.298,0.032,0.064,1.074
25.299,0.010,0.090,1.030
25.309,-0.011,0.111,1.000
25.309,-0.030,0.120,0.978
25.311,-0.044,0.136,0.959
25.314,-0.044,0.150,0.937
25.318,-0.046,0.162,0.925
25.323,-0.054,0.166,0.922
25.327,-0.054,0.168,0.919
25.331,-0.055,0.162,0.928
25.335,-0.062,0.156,0.934
25.339,-0.064,0.147,0.950
25.343,-0.069,0.132,0.975
25.347,-0.068,0.121,1.000
25.350,-0.063,0.101,1.023
25.357,-0.064,0.087,1.045
25.359,-0.061,0.072,1.068
25.364,-0.051,0.059,1.088
25.367,-0.055,0.048,1.105
25.374,-0.055,0.039,1.115
25.375,-0.057,0.028,1.121
25.379,-0.057,0.016,1.126
25.383,-0.060,0.010,1.127
25.387,-0.056,0.007,1.127
25.401,-0.044,0.006,1.116
25.401,-0.041,0.013,1.106
25.402,-0.042,0.012,1.084
25.452,-0.040,0.021,1.071
25.453,-0.041,0.027,1.046
25.453,-0.031,0.034,1.027
25.454,-0.031,0.039,1.002
25.471,-0.029,0.047,0.977
25.471,-0.027,0.056,0.960
25.472,-0.022,0.068,0.944
25.472,-0.012,0.077,0.933
25.472,-0.011,0.080,0.915
25.473,-0.002,0.086,0.910
25.473,-0.005,0.091,0.897
25.474,-0.004,0.094,0.888
25.474,-0.001,0.103,0.877
25.474,0.000,0.108,0.870
25.475,0.006,0.114,0.862
25.475,0.003,0.117,0.853
25.475,0.002,0.123,0.851
25.476,0.002,0.128,0.845
25.476,0.002,0.135,0.840
25.479,-0.002,0.139,0.836
25.483,-0.007,0.147,0.833
25.486,-0.012,0.153,0.831
25.497,-0.016,0.154,0.827
25.498,-0.016,0.158,0.829
25.498,-0.021,0.158,0.833
25.502,-0.024,0.161,0.841
25.548,-0.028,0.152,0.849
25.548,-0.029,0.150,0.858
25.549,-0.026,0.140,0.866
25.549,-0.032,0.139,0.882
25.550,-0.029,0.125,0.894
25.550,-0.031,0.123,0.904
25.550,-0.027,0.118,0.913
25.551,-0.025,0.115,0.925
25.551,-0.025,0.109,0.926
25.551,-0.027,0.108,0.932
25.552,-0.025,0.107,0.933
25.552,-0.027,0.106,0.934
25.553,-0.034,0.110,0.934
25.560,-0.033,0.112,0.933
25.561,-0.037,0.116,0.927
25.568,-0.038,0.120,0.921
25.569,-0.046,0.125,0.908
25.582,-0.039,0.131,0.901
25.583,-0.038,0.130,0.891
25.583,-0.035,0.130,0.885
25.585,-0.032,0.133,0.875
25.634,-0.027,0.129,0.870
25.635,-0.029,0.129,0.865
25.635,-0.020,0.129,0.871
25.635,-0.023,0.122,0.870
25.636,-0.021,0.123,0.877
25.636,-0.016,0.117,0.883
25.637,-0.014,0.108,0.895
25.637,-0.015,0.104,0.901
25.637,-0.009,0.101,0.912
25.638,-0.007,0.095,0.930
25.638,-0.007,0.090,0.938
25.638,-0.005,0.086,0.950
25.639,-0.013,0.072,0.964
25.646,-0.016,0.068,0.975
25.647,-0.026,0.073,0.984
25.648,-0.031,0.067,0.993
25.652,-0.031,0.069,1.006
25.657,-0.041,0.069,1.015
25.660,-0.047,0.075,1.019
25.664,-0.056,0.076,1.022
25.668,-0.060,0.083,1.024
25.681,-0.066,0.090,1.018
25.682,-0.078,0.097,1.020
25.682,-0.087,0.106,1.019
25.683,-0.096,0.114,1.017
25.687,-0.098,0.118,1.018
25.748,-0.105,0.127,1.011
25.749,-0.115,0.127,1.005
25.749,-0.118,0.129,1.001
25.749,-0.122,0.135,0.995
25.750,-0.127,0.144,0.987
25.750,-0.119,0.151,0.983
25.750,-0.124,0.156,0.981
25.751,-0.131,0.153,0.983
25.751,-0.126,0.154,0.985
25.751,-0.127,0.148,0.994
25.752,-0.119,0.139,1.002
25.752,-0.117,0.137,1.006
25.753,-0.101,0.134,1.006
25.753,-0.090,0.129,1.014
25.753,-0.087,0.121,1.017
25.754,-0.080,0.122,1.023
25.760,-0.075,0.127,1.028
25.761,-0.069,0.129,1.024
25.763,-0.073,0.139,1.024
25.767,-0.070,0.148,1.018
25.782,-0.078,0.165,1.009
25.783,-0.091,0.183,1.000
25.783,-0.100,0.192,0.990
25.784,-0.110,0.201,0.971
25.786,-0.118,0.199,0.972
25.837,-0.118,0.218,0.969
25.838,-0.133,0.244,0.967
25.838,-0.140,0.269,0.962
25.839,-0.149,0.272,0.969
25.839,-0.163,0.275,0.973
25.839,-0.174,0.269,0.981
25.858,-0.187,0.266,0.997
25.859,-0.185,0.261,1.011
25.859,-0.190,0.238,1.037
25.859,-0.176,0.212,1.065
25.860,-0.160,0.182,1.094
25.860,-0.142,0.146,1.129
25.860,-0.123,0.113,1.154
25.861,-0.105,0.081,1.180
25.861,-0.083,0.051,1.204
25.862,-0.063,0.032,1.215
25.862,-0.052,0.011,1.230
25.862,-0.047,0.005,1.234
25.863,-0.054,-0.009,1.228
25.866,-0.049,-0.013,1.219
25.870,-0.058,-0.008,1.197
25.878,-0.064,0.003,1.179
25.879,-0.073,0.023,1.151
25.882,-0.085,0.044,1.111
25.903,-0.096,0.075,1.082
25.903,-0.110,0.098,1.051
25.904,-0.124,0.124,1.027
25.905,-0.136,0.149,1.004
25.905,-0.147,0.172,0.987
25.965,-0.154,0.186,0.964
25.966,-0.161,0.204,0.953
25.966,-0.165,0.223,0.943
25.966,-0.169,0.230,0.937
25.967,-0.171,0.240,0.930
25.967,-0.167,0.236,0.930
25.968,-0.162,0.237,0.929
25.968,-0.162,0.225,0.933
25.969,-0.152,0.213,0.935
25.969,-0.144,0.192,0.942
25.969,-0.129,0.177,0.952
25.970,-0.111,0.153,0.968
25.970,-0.089,0.130,0.986
25.971,-0.072,0.112,1.006
25.971,-0.057,0.086,1.022
25.972,-0.040,0.061,1.040
25.972,-0.029,0.036,1.064
25.973,-0.016,0.013,1.086
25.979,-0.004,-0.007,1.094
25.980,0.006,-0.032,1.108
25.984,0.012,-0.039,1.116
25.989,0.015,-0.041,1.120
26.002,0.020,-0.040,1.126
26.003,0.020,-0.043,1.119
26.004,0.024,-0.050,1.111
26.004,0.017,-0.041,1.105
26.059,0.016,-0.033,1.096
26.060,0.016,-0.011,1.083
26.060,0.008,0.006,1.065
26.061,-0.004,0.029,1.047
26.062,-0.015,0.053,1.028
26.062,-0.026,0.079,1.006
26.063,-0.039,0.103,0.988
26.063,-0.046,0.121,0.971
26.064,-0.051,0.140,0.958
26.064,-0.065,0.154,0.945
26.064,-0.058,0.173,0.932
26.065,-0.063,0.180,0.927
26.065,-0.064,0.192,0.914
26.065,-0.060,0.196,0.910
26.066,-0.061,0.203,0.898
26.067,-0.057,0.200,0.894
26.071,-0.049,0.202,0.886
26.075,-0.041,0.193,0.881
26.079,-0.029,0.191,0.874
26.083,-0.018,0.183,0.871
26.087,-0.008,0.176,0.859
26.100,0.000,0.170,0.858
26.101,0.015,0.159,0.856
26.101,0.022,0.157,0.853
26.103,0.030,0.146,0.845
26.169,0.032,0.142,0.841
26.169,0.035,0.140,0.844
26.170,0.040,0.138,0.840
26.170,0.040,0.136,0.839
26.171,0.042,0.150,0.840
26.171,0.041,0.150,0.846
26.171,0.040,0.149,0.849
26.172,0.040,0.156,0.855
26.172,0.032,0.161,0.860
26.172,0.026,0.165,0.867
26.173,0.018,0.171,0.871
26.173,0.016,0.174,0.880
26.174,0.013,0.181,0.882
26.174,0.010,0.187,0.883
26.174,0.004,0.190,0.891
26.175,0.002,0.195,0.893
26.175,-0.009,0.192,0.898
26.175,-0.013,0.199,0.902
26.182,-0.017,0.203,0.906
26.182,-0.018,0.203,0.911
26.186,-0.018,0.209,0.916
26.199,-0.020,0.212,0.912
26.200,-0.025,0.216,0.922
26.200,-0.027,0.216,0.917
26.202,-0.030,0.222,0.920
26.266,-0.032,0.226,0.919
26.285,-0.034,0.225,0.919
26.285,-0.034,0.230,0.914
26.286,-0.032,0.225,0.912
26.286,-0.031,0.227,0.905
26.287,-0.035,0.230,0.911
26.287,-0.033,0.229,0.908
26.287,-0.030,0.231,0.904
26.288,-0.033,0.229,0.909
26.289,-0.028,0.224,0.910
26.289,-0.030,0.225,0.912
26.290,-0.026,0.220,0.921
26.290,-0.016,0.212,0.931
26.291,-0.013,0.208,0.937
26.292,-0.005,0.201,0.951
26.292,0.002,0.194,0.959
26.293,0.005,0.191,0.968
26.293,0.011,0.182,0.976
26.293,0.016,0.181,0.983
26.294,0.023,0.172,0.984
26.294,0.033,0.167,0.984
26.295,0.031,0.167,0.990
26.295,0.035,0.165,0.990
26.299,0.040,0.160,0.985
26.301,0.041,0.160,0.986
26.305,0.042,0.159,0.984
26.318,0.041,0.161,0.979
26.319,0.044,0.165,0.982
26.319,0.048,0.165,0.973
26.321,0.047,0.166,0.972
26.403,0.049,0.173,0.966
26.404,0.044,0.173,0.962
26.404,0.044,0.173,0.956
26.404,0.040,0.170,0.961
26.404,0.044,0.170,0.967
26.405,0.041,0.170,0.970
26.405,0.042,0.174,0.975
26.405,0.036,0.172,0.980
26.405,0.043,0.172,0.983
26.406,0.045,0.171,0.995
26.406,0.046,0.169,1.008
26.406,0.056,0.168,1.018
26.406,0.055,0.167,1.035
26.407,0.064,0.169,1.040
26.407,0.066,0.173,1.047
26.407,0.073,0.168,1.043
26.407,0.075,0.175,1.037
26.407,0.073,0.166,1.032
26.408,0.074,0.160,1.015
26.408,0.068,0.151,1.006
26.408,0.059,0.150,0.991
26.413,0.050,0.145,0.986
26.413,0.050,0.144,0.977
26.415,0.049,0.132,0.973
26.419,0.046,0.122,0.974
26.430,0.046,0.107,0.988
26.430,0.043,0.096,0.999
26.431,0.041,0.075,1.014
26.435,0.046,0.056,1.024
26.439,0.034,0.028,1.041
26.475,0.024,0.001,1.073
26.476,0.026,-0.028,1.103
26.476,0.032,-0.033,1.137
26.477,0.028,-0.039,1.162
26.477,0.025,-0.053,1.181
26.478,0.023,-0.067,1.189
26.478,0.032,-0.076,1.211
26.478,0.029,-0.062,1.207
26.479,0.033,-0.050,1.189
26.481,0.038,-0.048,1.181
26.482,0.035,-0.047,1.159
26.487,0.031,-0.040,1.136
26.494,0.034,-0.021,1.102
26.494,0.024,0.006,1.057
26.499,0.016,0.034,1.007
26.503,0.001,0.078,0.960
26.516,-0.015,0.108,0.914
26.517,-0.040,0.140,0.879
26.518,-0.061,0.175,0.834
26.518,-0.080,0.206,0.809
26.522,-0.095,0.227,0.787
26.571,-0.107,0.259,0.775
26.572,-0.114,0.281,0.772
26.572,-0.125,0.302,0.774
26.573,-0.140,0.314,0.778
26.573,-0.162,0.326,0.795
26.573,-0.175,0.333,0.820
26.574,-0.190,0.339,0.854
26.574,-0.204,0.335,0.894
26.575,-0.215,0.324,0.931
26.575,-0.229,0.305,0.976
26.575,-0.231,0.286,1.020
26.576,-0.227,0.265,1.060
26.577,-0.224,0.241,1.105
26.577,-0.219,0.216,1.147
26.582,-0.216,0.202,1.185
26.585,-0.221,0.183,1.223
26.589,-0.227,0.165,1.254
26.593,-0.228,0.148,1.282
26.598,-0.229,0.137,1.300
26.602,-0.229,0.124,1.317
26.620,-0.225,0.117,1.331
26.620,-0.225,0.107,1.333
26.620,-0.210,0.109,1.338
26.621,-0.204,0.108,1.324
26.621,-0.194,0.112,1.308
26.632,-0.188,0.116,1.281
26.633,-0.176,0.122,1.249
26.634,-0.162,0.128,1.218
26.637,-0.155,0.136,1.182
26.694,-0.142,0.141,1.152
26.695,-0.132,0.145,1.121
26.695,-0.119,0.144,1.087
26.696,-0.104,0.149,1.056
26.696,-0.091,0.147,1.029
26.696,-0.074,0.145,1.000
26.697,-0.061,0.147,0.975
26.697,-0.048,0.141,0.957
26.697,-0.035,0.142,0.933
26.698,-0.024,0.146,0.915
26.698,-0.015,0.142,0.891
26.698,-0.010,0.144,0.879
26.699,-0.005,0.141,0.859
26.699,-0.006,0.142,0.849
26.699,-0.002,0.147,0.834
26.700,0.004,0.146,0.828
26.705,-0.001,0.151,0.817
26.711,-0.001,0.155,0.814
26.713,0.005,0.154,0.813
26.716,0.003,0.158,0.811
26.720,0.006,0.163,0.815
26.735,-0.002,0.165,0.814
26.736,-0.004,0.168,0.825
26.736,-0.006,0.168,0.822
26.737,-0.009,0.167,0.837
26.739,-0.017,0.170,0.846
26.787,-0.020,0.170,0.857
26.788,-0.022,0.175,0.868
26.788,-0.026,0.178,0.876
26.788,-0.031,0.180,0.885
26.789,-0.031,0.180,0.894
26.789,-0.031,0.183,0.900
26.789,-0.031,0.185,0.903
26.790,-0.035,0.186,0.908
26.791,-0.027,0.181,0.907
26.791,-0.023,0.181,0.911
26.791,-0.012,0.176,0.912
26.792,-0.008,0.165,0.912
26.792,-0.001,0.167,0.913
26.800,0.004,0.158,0.912
26.801,0.013,0.147,0.908
26.803,0.017,0.140,0.908
26.807,0.019,0.135,0.906
26.818,0.018,0.128,0.904
26.819,0.020,0.120,0.905
26.821,0.020,0.112,0.904
26.823,0.025,0.114,0.905
26.868,0.026,0.121,0.910
26.869,0.024,0.125,0.915
26.870,0.018,0.134,0.920
26.871,0.018,0.139,0.916
26.871,0.004,0.146,0.912
26.871,-0.012,0.151,0.913
26.872,-0.022,0.166,0.917
26.872,-0.034,0.175,0.914
26.873,-0.046,0.183,0.916
26.874,-0.060,0.191,0.913
26.874,-0.068,0.200,0.916
26.876,-0.073,0.198,0.916
26.877,-0.079,0.209,0.918
26.881,-0.084,0.218,0.920
26.883,-0.089,0.225,0.924
26.886,-0.099,0.235,0.922
26.891,-0.094,0.241,0.920
26.907,-0.102,0.246,0.920
26.908,-0.103,0.242,0.929
26.909,-0.109,0.249,0.931
26.910,-0.118,0.263,0.940
26.911,-0.127,0.265,0.940
26.913,-0.132,0.265,0.943
26.921,-0.141,0.267,0.955
26.922,-0.135,0.268,0.957
26.973,-0.132,0.260,0.965
26.974,-0.133,0.256,0.974
26.974,-0.134,0.247,0.981
26.975,-0.135,0.236,0.993
26.975,-0.132,0.228,1.007
26.975,-0.129,0.209,1.023
26.976,-0.129,0.196,1.034
26.976,-0.126,0.178,1.049
26.976,-0.127,0.170,1.060
26.977,-0.123,0.150,1.074
26.977,-0.121,0.141,1.087
26.978,-0.122,0.128,1.096
26.978,-0.119,0.119,1.113
26.980,-0.119,0.111,1.129
26.981,-0.121,0.107,1.138
26.986,-0.118,0.110,1.145
26.990,-0.128,0.116,1.150
26.995,-0.125,0.124,1.158
26.997,-0.130,0.128,1.145
27.015,-0.136,0.143,1.137
27.016,-0.144,0.158,1.120
27.016,-0.151,0.180,1.104
27.016,-0.154,0.190,1.082
27.017,-0.161,0.213,1.060
27.029,-0.174,0.233,1.031
27.029,-0.187,0.257,1.015
27.030,-0.192,0.265,1.004
27.033,-0.205,0.279,0.998
27.036,-0.209,0.288,0.983
27.039,-0.221,0.286,0.981
27.067,-0.222,0.292,0.982
27.068,-0.226,0.292,0.995
27.068,-0.217,0.290,1.009
27.068,-0.215,0.272,1.024
27.068,-0.205,0.249,1.042
27.069,-0.193,0.230,1.061
27.069,-0.179,0.204,1.085
27.072,-0.160,0.174,1.107
27.077,-0.147,0.146,1.129
27.083,-0.125,0.119,1.144
27.083,-0.109,0.092,1.154
27.088,-0.097,0.073,1.164
27.091,-0.088,0.056,1.165
27.098,-0.064,0.044,1.167
27.099,-0.069,0.041,1.163
27.103,-0.064,0.044,1.143
27.107,-0.065,0.046,1.124
27.126,-0.071,0.055,1.098
27.126,-0.075,0.076,1.072
27.127,-0.089,0.090,1.035
27.127,-0.100,0.109,1.006
27.127,-0.111,0.128,0.975
27.131,-0.125,0.144,0.945
27.135,-0.127,0.160,0.926
27.139,-0.138,0.174,0.904
27.144,-0.149,0.188,0.890
27.148,-0.158,0.200,0.876
27.151,-0.164,0.215,0.869
27.155,-0.169,0.219,0.865
27.161,-0.175,0.224,0.859
27.163,-0.178,0.226,0.865
27.167,-0.178,0.225,0.872
27.171,-0.180,0.212,0.882
27.174,-0.177,0.203,0.897
27.179,-0.175,0.189,0.918
27.184,-0.167,0.175,0.942
27.186,-0.159,0.153,0.962
27.191,-0.144,0.134,0.983
27.202,-0.131,0.110,1.002
27.203,-0.123,0.090,1.020
27.203,-0.114,0.071,1.037
27.207,-0.099,0.049,1.056
27.250,-0.090,0.032,1.069
27.250,-0.082,0.019,1.083
27.250,-0.078,0.006,1.086
27.251,-0.071,0.003,1.090
27.251,-0.068,-0.008,1.094
27.251,-0.066,-0.005,1.090
27.251,-0.063,-0.004,1.082
27.252,-0.065,0.007,1.077
27.252,-0.064,0.022,1.064
27.252,-0.066,0.037,1.045
27.252,-0.075,0.063,1.026
27.253,-0.083,0.083,1.003
27.258,-0.090,0.106,0.977
27.262,-0.096,0.132,0.944
27.265,-0.099,0.156,0.910
27.274,-0.101,0.182,0.882
27.275,-0.108,0.209,0.849
27.279,-0.107,0.229,0.818
27.283,-0.111,0.249,0.795
27.286,-0.111,0.268,0.769
27.289,-0.114,0.288,0.752
27.299,-0.112,0.307,0.729
27.299,-0.111,0.319,0.710
27.301,-0.110,0.334,0.706
27.304,-0.109,0.346,0.697
27.334,-0.109,0.352,0.688
27.334,-0.106,0.349,0.687
27.334,-0.113,0.354,0.686
27.334,-0.116,0.362,0.684
27.335,-0.119,0.362,0.695
27.335,-0.119,0.360,0.704
27.335,-0.109,0.357,0.719
27.337,-0.101,0.353,0.735
27.340,-0.088,0.343,0.750
27.345,-0.081,0.327,0.762
27.349,-0.065,0.312,0.773
27.353,-0.051,0.293,0.786
27.356,-0.044,0.279,0.798
27.362,-0.034,0.262,0.809
27.365,-0.014,0.246,0.821
27.368,-0.004,0.233,0.829
27.372,0.008,0.220,0.837
27.382,0.019,0.210,0.840
27.383,0.029,0.194,0.849
27.385,0.043,0.185,0.854
27.388,0.043,0.182,0.863
27.392,0.053,0.168,0.873
27.412,0.057,0.165,0.879
27.413,0.068,0.158,0.887
27.413,0.064,0.152,0.898
27.413,0.070,0.149,0.905
27.414,0.072,0.154,0.912
27.446,0.073,0.145,0.926
27.447,0.068,0.147,0.938
27.447,0.068,0.147,0.947
27.447,0.066,0.147,0.961
27.447,0.070,0.150,0.971
27.448,0.066,0.150,0.985
27.448,0.063,0.150,0.990
27.448,0.065,0.153,1.000
27.448,0.067,0.153,1.005
27.451,0.064,0.153,1.007
27.456,0.060,0.153,1.009
27.459,0.061,0.154,1.009
27.475,0.056,0.155,1.006
27.476,0.051,0.152,1.006
27.476,0.057,0.155,1.004
27.476,0.054,0.157,0.999
27.479,0.056,0.161,0.996
27.484,0.050,0.166,0.991
27.487,0.050,0.170,0.995
27.491,0.050,0.170,0.984
27.496,0.053,0.175,0.981
27.499,0.054,0.177,0.977
27.503,0.054,0.185,0.967
27.507,0.051,0.184,0.959
27.517,0.054,0.190,0.955
27.518,0.050,0.199,0.957
27.519,0.057,0.204,0.955
27.524,0.055,0.214,0.955
27.578,0.061,0.209,0.952
27.579,0.061,0.214,0.960
27.579,0.060,0.215,0.966
27.579,0.061,0.216,0.971
27.580,0.066,0.214,0.984
27.580,0.069,0.214,0.991
27.580,0.066,0.211,1.003
27.581,0.068,0.206,1.014
27.581,0.074,0.201,1.025
27.582,0.077,0.203,1.045
27.583,0.078,0.198,1.061
27.583,0.076,0.199,1.080
27.583,0.070,0.195,1.097
27.584,0.065,0.189,1.115
27.584,0.066,0.189,1.125
27.586,0.059,0.189,1.134
27.591,0.063,0.192,1.141
27.596,0.066,0.195,1.153
27.598,0.067,0.198,1.155
27.602,0.065,0.206,1.158
27.606,0.067,0.217,1.149
27.623,0.061,0.220,1.137
27.624,0.058,0.229,1.121
27.624,0.048,0.235,1.095
27.625,0.039,0.241,1.067
27.626,0.031,0.242,1.048
27.679,0.016,0.242,1.039
27.679,0.001,0.244,1.025
27.680,-0.009,0.246,1.021
27.680,-0.016,0.243,1.021
27.681,-0.026,0.231,1.026
27.681,-0.035,0.222,1.033
27.681,-0.042,0.211,1.052
27.682,-0.042,0.191,1.070
27.682,-0.051,0.175,1.100
27.682,-0.054,0.144,1.136
27.683,-0.054,0.121,1.168
27.683,-0.057,0.097,1.210
27.683,-0.056,0.072,1.244
27.684,-0.054,0.045,1.273
27.685,-0.052,0.029,1.300
27.689,-0.054,0.016,1.324
27.696,-0.050,0.007,1.334
27.698,-0.055,0.008,1.336
27.701,-0.061,0.011,1.333
27.705,-0.061,0.026,1.317
27.709,-0.065,0.049,1.290
27.720,-0.066,0.077,1.242
27.721,-0.063,0.102,1.191
27.721,-0.062,0.126,1.130
27.725,-0.060,0.149,1.073
27.779,-0.063,0.167,1.010
