time,x,y,z
21.628,-0.057,0.050,0.654
21.634,-0.053,0.047,0.665
21.636,-0.050,0.050,0.682
21.640,-0.053,0.049,0.710
21.644,-0.050,0.044,0.741
21.650,-0.046,0.043,0.774
21.653,-0.054,0.042,0.805
21.656,-0.049,0.038,0.836
21.660,-0.053,0.038,0.865
21.668,-0.048,0.037,0.887
21.668,-0.046,0.030,0.909
21.672,-0.044,0.025,0.925
21.676,-0.046,0.021,0.944
21.680,-0.045,0.016,0.953
21.692,-0.047,0.016,0.969
21.693,-0.043,0.015,0.972
21.693,-0.043,0.016,0.985
21.695,-0.039,0.014,0.985
21.734,-0.039,0.018,0.989
21.735,-0.041,0.020,0.987
21.735,-0.037,0.023,0.984
21.735,-0.039,0.022,0.990
21.736,-0.037,0.024,0.987
21.736,-0.043,0.027,0.983
21.748,-0.041,0.028,0.985
21.748,-0.045,0.034,0.988
21.748,-0.049,0.041,0.986
21.748,-0.060,0.045,0.984
21.749,-0.063,0.053,0.979
21.749,-0.072,0.054,0.983
21.749,-0.074,0.059,0.981
21.752,-0.080,0.064,0.982
21.755,-0.083,0.063,0.978
21.759,-0.085,0.062,0.976
21.763,-0.087,0.071,0.977
21.767,-0.093,0.066,0.984
21.771,-0.094,0.070,0.988
21.775,-0.092,0.077,0.991
21.779,-0.094,0.076,0.997
21.790,-0.097,0.081,1.002
21.790,-0.097,0.084,1.009
21.791,-0.095,0.084,1.020
21.795,-0.093,0.085,1.025
21.826,-0.090,0.080,1.026
21.826,-0.083,0.080,1.028
21.826,-0.084,0.074,1.035
21.827,-0.077,0.068,1.040
21.827,-0.075,0.065,1.046
21.827,-0.073,0.061,1.051
21.827,-0.066,0.056,1.058
21.827,-0.060,0.053,1.067
21.830,-0.061,0.044,1.076
21.838,-0.052,0.041,1.079
21.838,-0.051,0.036,1.089
21.842,-0.043,0.030,1.101
21.846,-0.036,0.023,1.104
21.851,-0.033,0.021,1.112
21.854,-0.027,0.011,1.110
21.858,-0.023,0.008,1.118
21.862,-0.019,0.007,1.118
21.868,-0.012,-0.000,1.123
21.870,-0.011,-0.007,1.119
21.874,-0.004,-0.008,1.115
21.878,-0.005,-0.009,1.114
21.881,-0.003,-0.012,1.107
21.888,-0.002,-0.014,1.097
21.889,0.003,-0.015,1.096
21.893,0.004,-0.013,1.088
21.898,0.000,-0.014,1.080
21.923,0.004,-0.015,1.074
21.924,0.008,-0.019,1.070
21.924,0.011,-0.025,1.063
21.924,0.022,-0.026,1.058
21.924,0.027,-0.025,1.051
21.924,0.034,-0.032,1.043
21.925,0.041,-0.042,1.035
21.929,0.049,-0.047,1.033
21.935,0.057,-0.060,1.028
21.937,0.068,-0.075,1.026
21.941,0.077,-0.083,1.033
21.945,0.085,-0.098,1.042
21.952,0.086,-0.109,1.057
21.953,0.086,-0.115,1.075
21.957,0.085,-0.125,1.095
21.961,0.077,-0.136,1.122
21.965,0.082,-0.146,1.149
21.969,0.070,-0.159,1.177
21.973,0.063,-0.163,1.204
21.977,0.058,-0.178,1.230
21.981,0.052,-0.185,1.259
21.990,0.049,-0.186,1.267
21.991,0.038,-0.186,1.287
21.992,0.022,-0.185,1.307
21.996,0.003,-0.177,1.307
22.026,-0.013,-0.170,1.306
22.026,-0.026,-0.161,1.295
22.026,-0.032,-0.153,1.275
22.027,-0.033,-0.145,1.251
22.027,-0.042,-0.139,1.219
22.027,-0.037,-0.134,1.187
22.027,-0.038,-0.126,1.139
22.027,-0.031,-0.115,1.107
22.032,-0.030,-0.104,1.062
22.037,-0.026,-0.089,1.024
22.040,-0.023,-0.082,0.980
22.044,-0.014,-0.075,0.940
22.048,0.004,-0.064,0.903
22.053,0.013,-0.061,0.856
22.056,0.028,-0.058,0.806
22.060,0.033,-0.052,0.761
22.064,0.040,-0.048,0.709
22.072,0.046,-0.042,0.676
22.073,0.050,-0.041,0.640
22.076,0.053,-0.036,0.609
22.079,0.062,-0.040,0.588
22.101,0.066,-0.039,0.567
22.101,0.075,-0.039,0.556
22.101,0.080,-0.045,0.554
22.101,0.081,-0.057,0.560
22.101,0.086,-0.058,0.578
22.103,0.081,-0.071,0.599
22.107,0.080,-0.085,0.633
22.111,0.075,-0.093,0.673
22.115,0.072,-0.108,0.714
22.123,0.070,-0.120,0.762
22.124,0.072,-0.138,0.806
22.127,0.071,-0.158,0.850
22.131,0.071,-0.178,0.894
22.135,0.071,-0.204,0.944
22.139,0.060,-0.218,0.995
22.143,0.038,-0.228,1.048
22.147,0.007,-0.229,1.121
22.151,-0.021,-0.237,1.173
22.155,-0.044,-0.236,1.237
22.159,-0.070,-0.228,1.305
22.163,-0.089,-0.216,1.363
22.173,-0.100,-0.198,1.404
22.174,-0.102,-0.183,1.427
22.174,-0.102,-0.167,1.431
22.178,-0.093,-0.155,1.426
22.189,-0.082,-0.141,1.401
22.189,-0.073,-0.125,1.355
22.190,-0.061,-0.110,1.287
22.194,-0.053,-0.095,1.219
22.199,-0.050,-0.079,1.145
22.229,-0.052,-0.065,1.077
22.230,-0.048,-0.057,1.019
22.230,-0.045,-0.044,0.972
22.230,-0.043,-0.032,0.921
22.231,-0.032,-0.025,0.881
22.231,-0.035,-0.020,0.842
22.231,-0.028,-0.019,0.805
22.231,-0.024,-0.011,0.771
22.241,-0.014,-0.003,0.746
22.242,-0.010,-0.001,0.726
22.242,-0.006,0.001,0.716
22.246,-0.005,0.008,0.706
22.253,0.001,0.010,0.707
22.254,0.004,0.010,0.714
22.258,0.002,0.017,0.720
22.262,0.009,0.019,0.734
22.266,0.012,0.017,0.740
22.270,0.014,0.019,0.762
22.274,0.019,0.023,0.775
22.278,0.018,0.031,0.793
22.282,0.021,0.032,0.809
22.291,0.015,0.031,0.824
22.291,0.015,0.029,0.836
22.293,0.006,0.027,0.849
22.297,0.004,0.028,0.863
22.327,-0.006,0.032,0.872
22.327,-0.019,0.028,0.879
22.327,-0.020,0.027,0.888
22.328,-0.024,0.026,0.895
22.328,-0.028,0.029,0.904
22.328,-0.029,0.027,0.918
22.328,-0.030,0.028,0.928
22.329,-0.032,0.027,0.941
22.333,-0.033,0.026,0.954
22.337,-0.031,0.028,0.958
22.341,-0.032,0.034,0.964
22.345,-0.032,0.029,0.970
22.352,-0.031,0.026,0.973
22.353,-0.032,0.030,0.977
22.357,-0.031,0.025,0.984
22.361,-0.033,0.027,0.988
22.365,-0.039,0.029,0.990
22.369,-0.033,0.032,0.995
22.373,-0.030,0.029,0.996
22.377,-0.037,0.036,0.997
22.381,-0.036,0.033,1.002
22.390,-0.042,0.036,1.003
22.390,-0.040,0.036,1.006
22.392,-0.041,0.037,1.006
22.396,-0.034,0.036,1.005
22.421,-0.035,0.042,1.007
22.421,-0.040,0.044,1.004
22.421,-0.039,0.049,0.997
22.422,-0.032,0.053,0.992
22.422,-0.035,0.054,0.985
22.422,-0.033,0.056,0.978
22.424,-0.027,0.054,0.975
22.428,-0.024,0.059,0.976
22.432,-0.023,0.057,0.969
22.436,-0.022,0.061,0.962
22.440,-0.022,0.059,0.962
22.444,-0.015,0.062,0.959
22.448,-0.016,0.064,0.958
22.453,-0.017,0.059,0.963
22.456,-0.015,0.065,0.961
22.460,-0.012,0.069,0.966
22.464,-0.006,0.071,0.968
22.473,-0.002,0.070,0.967
22.474,0.005,0.068,0.970
22.475,0.011,0.068,0.972
22.480,0.015,0.066,0.979
22.503,0.014,0.066,0.975
22.503,0.019,0.058,0.976
22.503,0.016,0.059,0.977
22.504,0.017,0.051,0.987
22.504,0.010,0.052,0.984
22.504,0.012,0.043,0.991
22.507,0.008,0.037,0.992
22.511,0.003,0.032,1.010
22.520,-0.001,0.022,1.013
22.521,-0.008,0.008,1.026
22.523,-0.023,0.001,1.034
22.527,-0.031,-0.011,1.039
22.531,-0.037,-0.022,1.043
22.536,-0.056,-0.034,1.050
22.539,-0.063,-0.044,1.059
22.543,-0.073,-0.052,1.065
22.547,-0.075,-0.056,1.069
22.553,-0.081,-0.064,1.083
22.555,-0.089,-0.077,1.087
22.559,-0.090,-0.079,1.097
22.563,-0.092,-0.083,1.109
22.569,-0.085,-0.081,1.112
22.571,-0.083,-0.085,1.112
22.575,-0.077,-0.077,1.108
22.579,-0.066,-0.076,1.094
22.592,-0.054,-0.080,1.092
22.593,-0.040,-0.082,1.075
22.593,-0.039,-0.082,1.064
22.594,-0.040,-0.087,1.047
22.598,-0.033,-0.089,1.044
22.627,-0.034,-0.095,1.029
22.627,-0.039,-0.104,1.038
22.628,-0.042,-0.108,1.050
22.628,-0.051,-0.113,1.077
22.628,-0.053,-0.112,1.106
22.628,-0.061,-0.116,1.140
22.628,-0.062,-0.127,1.175
22.630,-0.067,-0.129,1.209
22.639,-0.073,-0.131,1.237
22.639,-0.075,-0.135,1.259
22.642,-0.079,-0.128,1.281
22.647,-0.088,-0.122,1.286
22.653,-0.094,-0.114,1.276
22.654,-0.097,-0.108,1.270
22.659,-0.091,-0.090,1.236
22.663,-0.086,-0.083,1.209
22.666,-0.081,-0.075,1.170
22.671,-0.074,-0.055,1.122
22.674,-0.074,-0.043,1.086
22.678,-0.074,-0.028,1.032
22.682,-0.076,-0.017,1.007
22.692,-0.071,-0.008,0.969
22.693,-0.068,-0.003,0.942
22.693,-0.071,0.002,0.914
22.698,-0.079,0.011,0.872
22.729,-0.094,0.015,0.845
22.729,-0.101,0.018,0.819
22.730,-0.111,0.021,0.801
22.730,-0.125,0.014,0.785
22.730,-0.136,0.013,0.773
22.730,-0.147,0.009,0.764
22.730,-0.156,0.009,0.767
22.730,-0.167,-0.000,0.775
22.733,-0.169,-0.012,0.788
22.741,-0.176,-0.020,0.808
22.741,-0.182,-0.031,0.832
22.745,-0.182,-0.043,0.865
22.749,-0.185,-0.052,0.895
22.754,-0.189,-0.065,0.927
22.758,-0.197,-0.070,0.951
22.761,-0.198,-0.080,0.978
22.765,-0.190,-0.097,1.007
22.770,-0.189,-0.108,1.037
22.773,-0.181,-0.125,1.067
22.777,-0.176,-0.143,1.103
22.781,-0.166,-0.156,1.136
22.792,-0.157,-0.171,1.163
22.793,-0.148,-0.184,1.193
22.793,-0.141,-0.193,1.224
22.796,-0.135,-0.200,1.255
22.800,-0.131,-0.206,1.277
22.831,-0.125,-0.202,1.294
22.832,-0.117,-0.197,1.307
22.832,-0.109,-0.184,1.308
22.832,-0.093,-0.175,1.298
22.833,-0.086,-0.161,1.273
22.833,-0.075,-0.142,1.234
22.833,-0.070,-0.135,1.197
22.833,-0.054,-0.118,1.146
22.836,-0.049,-0.101,1.091
22.840,-0.042,-0.083,1.035
22.844,-0.036,-0.069,0.980
22.848,-0.035,-0.049,0.924
22.853,-0.033,-0.037,0.873
22.856,-0.035,-0.019,0.821
22.860,-0.036,-0.008,0.776
22.864,-0.036,0.007,0.740
22.871,-0.040,0.014,0.713
22.872,-0.034,0.021,0.692
22.876,-0.036,0.027,0.674
22.880,-0.034,0.031,0.662
22.890,-0.033,0.034,0.653
22.890,-0.041,0.035,0.659
22.891,-0.040,0.036,0.670
22.896,-0.045,0.031,0.688
22.899,-0.045,0.033,0.710
22.919,-0.053,0.029,0.736
22.919,-0.055,0.022,0.771
22.929,-0.059,0.018,0.805
22.929,-0.058,0.015,0.837
22.930,-0.060,0.011,0.869
22.930,-0.061,0.003,0.891
22.930,-0.057,-0.005,0.915
22.931,-0.063,-0.011,0.926
22.936,-0.059,-0.011,0.941
22.939,-0.064,-0.011,0.944
22.943,-0.067,-0.014,0.949
22.947,-0.065,-0.017,0.948
22.953,-0.067,-0.020,0.950
22.955,-0.061,-0.017,0.954
22.959,-0.060,-0.019,0.959
22.962,-0.060,-0.022,0.962
22.966,-0.064,-0.018,0.965
22.971,-0.065,-0.021,0.968
22.975,-0.064,-0.025,0.973
22.979,-0.064,-0.023,0.980
22.982,-0.073,-0.022,0.982
22.993,-0.075,-0.024,0.988
22.993,-0.074,-0.022,0.996
22.994,-0.081,-0.023,1.006
22.999,-0.082,-0.018,1.010
23.029,-0.089,-0.013,1.018
23.030,-0.096,-0.013,1.019
23.030,-0.097,-0.012,1.016
23.030,-0.097,-0.010,1.014
23.030,-0.102,0.001,1.006
23.030,-0.113,0.003,1.003
23.031,-0.115,0.011,0.998
23.031,-0.122,0.010,0.986
23.034,-0.121,0.017,0.978
23.038,-0.125,0.019,0.973
23.042,-0.128,0.025,0.961
23.046,-0.126,0.032,0.955
23.050,-0.129,0.040,0.948
23.054,-0.124,0.045,0.940
23.058,-0.122,0.045,0.934
23.062,-0.115,0.048,0.926
23.066,-0.116,0.050,0.923
23.076,-0.114,0.057,0.924
23.077,-0.111,0.056,0.927
23.078,-0.102,0.059,0.920
23.082,-0.094,0.058,0.928
23.110,-0.090,0.056,0.924
23.111,-0.086,0.053,0.927
23.111,-0.083,0.054,0.934
23.111,-0.082,0.044,0.939
23.111,-0.085,0.041,0.944
23.111,-0.081,0.039,0.949
23.111,-0.077,0.041,0.955
23.113,-0.074,0.032,0.964
23.117,-0.072,0.030,0.970
23.121,-0.074,0.029,0.979
23.125,-0.071,0.023,0.988
23.129,-0.074,0.014,0.989
23.133,-0.076,0.005,0.998
23.137,-0.074,0.002,1.011
23.142,-0.076,-0.004,1.018
23.145,-0.078,-0.007,1.032
23.149,-0.081,-0.011,1.033
23.154,-0.082,-0.016,1.037
23.157,-0.089,-0.014,1.047
23.161,-0.086,-0.020,1.051
23.165,-0.093,-0.020,1.061
23.176,-0.094,-0.020,1.068
23.176,-0.095,-0.026,1.073
23.177,-0.095,-0.022,1.081
23.180,-0.092,-0.018,1.083
23.211,-0.091,-0.017,1.076
23.211,-0.079,-0.015,1.078
23.212,-0.081,-0.013,1.066
23.212,-0.075,-0.013,1.057
23.212,-0.059,-0.010,1.043
23.212,-0.052,-0.016,1.034
23.212,-0.033,-0.018,1.025
23.212,-0.020,-0.034,1.018
23.216,-0.004,-0.042,1.020
23.223,0.019,-0.056,1.026
23.224,0.024,-0.063,1.034
23.228,0.043,-0.075,1.053
23.232,0.041,-0.083,1.079
23.237,0.052,-0.092,1.109
23.240,0.058,-0.101,1.136
23.244,0.054,-0.112,1.155
23.248,0.058,-0.121,1.176
23.255,0.055,-0.132,1.191
23.257,0.045,-0.136,1.207
23.261,0.033,-0.146,1.221
23.265,0.015,-0.148,1.238
23.268,0.007,-0.149,1.244
23.272,-0.014,-0.147,1.255
23.276,-0.029,-0.149,1.252
23.280,-0.047,-0.139,1.255
23.284,-0.062,-0.128,1.245
23.294,-0.078,-0.123,1.234
23.294,-0.088,-0.113,1.212
23.296,-0.097,-0.111,1.190
23.299,-0.101,-0.107,1.163
23.329,-0.102,-0.113,1.131
23.339,-0.105,-0.110,1.099
23.340,-0.109,-0.103,1.065
23.340,-0.121,-0.101,1.029
23.340,-0.123,-0.094,0.996
23.340,-0.121,-0.089,0.968
23.341,-0.110,-0.089,0.948
23.341,-0.110,-0.091,0.921
23.341,-0.105,-0.086,0.902
23.341,-0.098,-0.082,0.872
23.348,-0.091,-0.085,0.844
23.348,-0.077,-0.082,0.825
23.350,-0.067,-0.086,0.803
23.360,-0.052,-0.085,0.791
23.360,-0.039,-0.088,0.779
23.362,-0.026,-0.097,0.772
23.369,-0.008,-0.109,0.764
23.397,0.004,-0.112,0.769
23.398,0.020,-0.120,0.771
23.398,0.032,-0.132,0.788
23.398,0.050,-0.144,0.809
23.398,0.071,-0.158,0.840
23.398,0.075,-0.170,0.875
23.398,0.084,-0.185,0.908
23.399,0.082,-0.192,0.946
23.409,0.089,-0.200,0.979
23.410,0.086,-0.208,1.012
23.410,0.088,-0.213,1.047
23.414,0.083,-0.214,1.080
23.418,0.077,-0.216,1.123
23.422,0.069,-0.209,1.155
23.425,0.059,-0.197,1.158
23.430,0.050,-0.185,1.187
23.434,0.046,-0.171,1.214
23.437,0.038,-0.161,1.214
23.442,0.036,-0.149,1.204
23.445,0.029,-0.134,1.179
23.449,0.023,-0.116,1.150
23.454,0.023,-0.102,1.107
23.458,0.022,-0.092,1.060
23.461,0.021,-0.088,1.017
23.465,0.018,-0.078,0.971
23.475,0.008,-0.073,0.935
23.476,-0.003,-0.064,0.908
23.504,-0.011,-0.056,0.884
23.505,-0.018,-0.054,0.859
23.505,-0.022,-0.050,0.846
23.505,-0.029,-0.048,0.834
23.505,-0.035,-0.053,0.817
23.506,-0.039,-0.049,0.808
23.506,-0.043,-0.041,0.809
23.506,-0.051,-0.039,0.805
23.508,-0.054,-0.037,0.815
23.513,-0.056,-0.033,0.824
23.522,-0.050,-0.033,0.833
23.522,-0.053,-0.025,0.842
23.524,-0.048,-0.022,0.853
23.529,-0.044,-0.015,0.859
23.533,-0.046,-0.011,0.861
23.538,-0.038,-0.005,0.867
23.541,-0.029,-0.004,0.869
23.545,-0.018,0.003,0.866
23.549,-0.010,0.005,0.865
23.555,-0.007,0.009,0.860
23.556,0.003,0.008,0.855
23.561,0.005,0.005,0.854
23.565,0.009,0.004,0.858
23.569,0.007,0.004,0.865
23.573,0.003,0.002,0.872
23.577,-0.007,-0.000,0.881
23.581,-0.012,0.002,0.895
23.585,-0.018,-0.001,0.913
23.593,-0.021,0.002,0.925
23.593,-0.022,0.000,0.933
23.596,-0.032,0.000,0.953
23.600,-0.031,-0.002,0.967
23.621,-0.037,-0.003,0.979
23.622,-0.041,-0.006,0.992
23.622,-0.042,-0.001,0.998
23.622,-0.045,0.004,1.003
23.622,-0.048,0.005,1.006
23.624,-0.049,0.012,1.013
23.628,-0.049,0.014,1.010
23.632,-0.050,0.019,1.014
23.636,-0.044,0.023,1.010
23.640,-0.043,0.030,1.011
23.644,-0.045,0.031,1.001
23.648,-0.041,0.031,0.996
23.652,-0.040,0.031,0.994
23.657,-0.031,0.035,0.991
23.660,-0.029,0.028,0.982
23.663,-0.024,0.033,0.982
23.668,-0.030,0.034,0.979
23.677,-0.028,0.037,0.983
23.678,-0.025,0.033,0.984
23.679,-0.027,0.032,0.989
23.683,-0.031,0.029,0.992
23.708,-0.034,0.028,1.001
23.708,-0.039,0.025,1.005
23.708,-0.039,0.032,1.008
23.709,-0.036,0.031,1.016
23.718,-0.040,0.030,1.016
23.718,-0.044,0.031,1.022
23.718,-0.049,0.032,1.019
23.718,-0.048,0.034,1.018
23.719,-0.045,0.034,1.023
23.723,-0.047,0.038,1.021
23.727,-0.044,0.034,1.017
23.731,-0.043,0.032,1.014
23.734,-0.035,0.030,1.013
23.740,-0.040,0.030,1.011
23.743,-0.038,0.022,1.008
23.747,-0.035,0.020,1.014
23.750,-0.036,0.017,1.015
23.755,-0.034,0.009,1.021
23.759,-0.036,0.006,1.024
23.763,-0.033,0.001,1.029
23.767,-0.030,-0.002,1.031
23.772,-0.031,-0.010,1.029
23.775,-0.032,-0.012,1.029
23.779,-0.034,-0.013,1.017
23.782,-0.038,-0.018,1.011
23.793,-0.029,-0.018,1.005
23.793,-0.033,-0.023,0.999
23.794,-0.029,-0.027,0.988
23.798,-0.029,-0.029,0.994
23.802,-0.030,-0.030,0.986
23.829,-0.031,-0.036,0.990
23.829,-0.036,-0.039,0.991
23.830,-0.041,-0.034,0.994
23.830,-0.045,-0.037,1.000
23.830,-0.050,-0.037,1.003
23.830,-0.052,-0.026,1.003
23.830,-0.057,-0.027,1.004
23.834,-0.058,-0.029,0.999
23.841,-0.049,-0.030,0.996
23.842,-0.050,-0.025,0.981
23.846,-0.056,-0.031,0.978
23.850,-0.045,-0.030,0.974
23.855,-0.039,-0.030,0.963
23.858,-0.037,-0.034,0.965
23.862,-0.040,-0.040,0.971
23.866,-0.038,-0.043,0.973
23.872,-0.043,-0.041,0.981
23.874,-0.042,-0.048,1.005
23.878,-0.043,-0.052,1.025
23.882,-0.047,-0.057,1.040
23.886,-0.052,-0.067,1.056
23.895,-0.062,-0.075,1.074
23.896,-0.065,-0.090,1.094
23.897,-0.066,-0.109,1.121
23.901,-0.074,-0.129,1.163
23.942,-0.086,-0.144,1.203
23.942,-0.100,-0.153,1.246
23.942,-0.114,-0.159,1.290
23.942,-0.140,-0.164,1.341
23.943,-0.153,-0.156,1.378
23.943,-0.163,-0.148,1.405
23.943,-0.167,-0.139,1.420
23.943,-0.167,-0.131,1.406
23.943,-0.168,-0.131,1.383
23.943,-0.172,-0.112,1.329
23.945,-0.171,-0.096,1.277
23.949,-0.168,-0.086,1.231
23.953,-0.171,-0.071,1.179
23.956,-0.160,-0.054,1.127
23.961,-0.142,-0.044,1.059
23.965,-0.127,-0.033,0.994
23.969,-0.123,-0.029,0.928
23.978,-0.119,-0.016,0.858
23.978,-0.117,-0.004,0.799
23.981,-0.115,0.003,0.759
23.985,-0.111,-0.009,0.720
24.009,-0.101,-0.016,0.694
24.009,-0.093,-0.022,0.686
24.010,-0.094,-0.036,0.688
24.010,-0.089,-0.040,0.709
24.010,-0.086,-0.051,0.745
24.010,-0.090,-0.064,0.795
24.012,-0.095,-0.071,0.850
24.016,-0.101,-0.084,0.913
24.020,-0.099,-0.112,0.960
24.024,-0.104,-0.131,1.003
24.028,-0.099,-0.144,1.052
24.032,-0.107,-0.148,1.092
24.036,-0.111,-0.154,1.134
24.040,-0.124,-0.155,1.172
24.044,-0.130,-0.152,1.207
24.048,-0.134,-0.143,1.241
24.052,-0.139,-0.128,1.262
24.057,-0.144,-0.118,1.278
24.060,-0.143,-0.100,1.272
24.064,-0.143,-0.084,1.251
24.068,-0.141,-0.065,1.214
24.073,-0.127,-0.053,1.167
24.076,-0.118,-0.032,1.115
24.080,-0.111,-0.026,1.062
24.083,-0.101,-0.017,1.007
24.095,-0.097,-0.006,0.947
24.095,-0.098,-0.001,0.897
24.096,-0.098,0.013,0.846
24.110,-0.097,0.017,0.811
24.110,-0.096,0.022,0.772
24.110,-0.097,0.024,0.738
24.133,-0.092,0.024,0.713
24.134,-0.089,0.027,0.697
24.134,-0.087,0.028,0.687
24.134,-0.083,0.028,0.685
24.134,-0.077,0.028,0.686
24.134,-0.075,0.033,0.690
24.134,-0.072,0.032,0.707
24.146,-0.063,0.038,0.724
24.146,-0.065,0.039,0.744
24.147,-0.062,0.037,0.762
24.151,-0.055,0.041,0.787
24.157,-0.053,0.045,0.807
24.159,-0.051,0.050,0.828
24.163,-0.044,0.049,0.846
24.166,-0.040,0.046,0.858
24.172,-0.035,0.044,0.869
24.174,-0.031,0.040,0.874
24.178,-0.029,0.036,0.878
24.182,-0.026,0.032,0.884
24.186,-0.028,0.027,0.884
24.196,-0.028,0.026,0.885
24.197,-0.023,0.021,0.893
24.198,-0.020,0.013,0.892
24.202,-0.018,0.007,0.902
24.207,-0.021,0.001,0.903
24.210,-0.021,0.000,0.912
24.214,-0.023,-0.001,0.917
24.218,-0.023,-0.004,0.932
24.243,-0.028,-0.009,0.943
24.243,-0.032,-0.009,0.953
24.243,-0.040,-0.016,0.967
24.243,-0.042,-0.014,0.985
24.243,-0.048,-0.012,1.000
24.244,-0.055,-0.016,1.018
24.246,-0.064,-0.012,1.026
24.250,-0.073,-0.007,1.031
24.254,-0.082,-0.007,1.041
24.258,-0.087,-0.003,1.045
24.262,-0.094,0.002,1.046
24.265,-0.093,0.002,1.051
24.270,-0.095,0.010,1.044
24.277,-0.097,0.005,1.047
24.278,-0.098,0.011,1.043
24.282,-0.097,0.009,1.039
24.286,-0.103,0.017,1.033
24.319,-0.100,0.015,1.030
24.319,-0.100,0.014,1.027
24.319,-0.106,0.018,1.019
24.319,-0.105,0.020,1.016
24.319,-0.107,0.022,1.019
24.320,-0.099,0.022,1.011
24.320,-0.099,0.025,1.008
24.320,-0.096,0.025,1.004
24.321,-0.096,0.023,0.998
24.325,-0.093,0.024,0.996
24.329,-0.087,0.024,0.991
24.332,-0.084,0.028,0.990
24.336,-0.084,0.022,0.996
24.341,-0.077,0.021,0.997
24.345,-0.072,0.023,1.002
24.349,-0.068,0.020,1.007
24.353,-0.069,0.018,1.009
24.358,-0.067,0.012,1.024
24.361,-0.066,0.009,1.041
24.365,-0.063,0.008,1.043
24.369,-0.059,0.004,1.056
24.379,-0.059,0.003,1.068
24.379,-0.059,-0.005,1.074
24.380,-0.067,-0.004,1.079
24.384,-0.070,-0.007,1.087
24.413,-0.074,-0.005,1.090
24.413,-0.083,-0.004,1.093
24.413,-0.084,-0.003,1.091
24.413,-0.086,-0.006,1.094
24.414,-0.079,-0.004,1.099
24.414,-0.079,-0.000,1.093
24.414,-0.074,0.002,1.096
24.416,-0.068,0.004,1.092
24.420,-0.060,0.009,1.086
24.425,-0.055,0.006,1.078
24.428,-0.048,0.010,1.068
24.432,-0.044,0.000,1.049
24.436,-0.041,-0.001,1.029
24.441,-0.037,-0.008,1.019
24.444,-0.030,-0.018,1.011
24.448,-0.020,-0.028,1.003
24.452,-0.011,-0.043,0.995
24.458,-0.008,-0.054,0.991
24.460,-0.007,-0.065,1.005
24.464,-0.021,-0.079,1.021
24.468,-0.028,-0.096,1.051
24.474,-0.035,-0.112,1.089
24.476,-0.049,-0.124,1.131
24.479,-0.054,-0.141,1.177
24.483,-0.057,-0.165,1.224
24.487,-0.061,-0.173,1.262
24.494,-0.072,-0.169,1.302
24.506,-0.081,-0.165,1.336
24.506,-0.093,-0.155,1.358
24.507,-0.103,-0.152,1.373
24.543,-0.107,-0.135,1.373
24.544,-0.112,-0.134,1.358
24.544,-0.111,-0.125,1.330
24.544,-0.108,-0.122,1.287
24.544,-0.101,-0.112,1.230
24.544,-0.101,-0.102,1.184
24.545,-0.086,-0.096,1.137
24.545,-0.078,-0.090,1.080
24.545,-0.079,-0.085,1.028
24.545,-0.075,-0.075,0.981
24.546,-0.072,-0.064,0.939
24.550,-0.057,-0.063,0.906
24.556,-0.038,-0.064,0.877
24.559,-0.019,-0.072,0.839
24.563,-0.006,-0.077,0.811
24.566,0.001,-0.075,0.778
24.570,0.016,-0.077,0.763
24.574,0.027,-0.077,0.754
24.579,0.034,-0.081,0.745
24.582,0.040,-0.084,0.746
24.587,0.054,-0.094,0.748
24.595,0.067,-0.115,0.757
24.595,0.075,-0.126,0.772
24.598,0.082,-0.127,0.797
24.602,0.082,-0.128,0.815
24.643,0.074,-0.128,0.837
24.644,0.073,-0.126,0.864
24.644,0.068,-0.134,0.889
24.644,0.061,-0.137,0.912
24.644,0.060,-0.141,0.938
24.644,0.053,-0.147,0.957
24.645,0.052,-0.151,0.975
24.645,0.040,-0.154,1.000
24.645,0.036,-0.150,1.023
24.645,0.021,-0.151,1.053
24.646,0.009,-0.143,1.071
24.651,0.001,-0.146,1.088
24.654,-0.008,-0.142,1.112
24.661,-0.018,-0.137,1.125
24.661,-0.023,-0.135,1.136
24.666,-0.032,-0.128,1.142
24.669,-0.041,-0.125,1.144
24.677,-0.048,-0.117,1.140
24.678,-0.050,-0.109,1.130
24.681,-0.048,-0.103,1.123
24.685,-0.053,-0.097,1.102
24.702,-0.045,-0.096,1.082
24.702,-0.046,-0.090,1.058
24.702,-0.044,-0.082,1.037
24.702,-0.046,-0.077,1.008
24.714,-0.040,-0.068,0.980
24.714,-0.045,-0.062,0.963
24.714,-0.043,-0.054,0.935
24.717,-0.046,-0.047,0.919
24.721,-0.041,-0.043,0.902
24.726,-0.037,-0.034,0.893
24.729,-0.037,-0.032,0.883
24.733,-0.029,-0.026,0.875
24.737,-0.024,-0.023,0.869
24.741,-0.014,-0.016,0.861
24.745,-0.013,-0.008,0.848
24.749,-0.009,-0.002,0.837
24.753,0.003,0.003,0.836
24.758,0.008,0.004,0.831
24.762,0.014,0.005,0.826
24.765,0.013,0.006,0.826
24.769,0.015,0.009,0.826
24.776,0.014,0.011,0.831
24.777,0.010,0.006,0.826
24.781,0.011,0.008,0.827
24.785,0.002,0.009,0.832
24.789,0.004,0.007,0.846
24.796,-0.002,0.008,0.852
24.797,-0.010,0.008,0.871
24.800,-0.017,0.007,0.887
24.804,-0.020,0.014,0.902
