time,x,y,z
7.555,-0.054,-0.029,1.148
7.555,-0.058,-0.028,1.145
7.559,-0.054,-0.031,1.136
7.563,-0.050,-0.023,1.139
7.569,-0.044,-0.021,1.126
7.571,-0.040,-0.027,1.117
7.574,-0.037,-0.023,1.109
7.578,-0.031,-0.019,1.091
7.585,-0.028,-0.016,1.063
7.586,-0.022,-0.018,1.033
7.593,-0.012,-0.019,0.995
7.594,-0.007,-0.017,0.955
7.598,0.008,-0.018,0.923
7.606,0.013,-0.015,0.890
7.607,0.024,-0.009,0.855
7.609,0.026,-0.011,0.832
7.613,0.035,-0.013,0.810
7.628,0.045,-0.021,0.799
7.637,0.046,-0.022,0.795
7.637,0.055,-0.025,0.787
7.638,0.057,-0.029,0.802
7.638,0.063,-0.036,0.826
7.638,0.067,-0.039,0.845
7.641,0.071,-0.050,0.875
7.645,0.067,-0.057,0.897
7.652,0.064,-0.062,0.924
7.653,0.056,-0.071,0.950
7.657,0.048,-0.070,0.972
7.661,0.033,-0.068,0.991
7.667,0.025,-0.070,1.009
7.669,0.018,-0.067,1.032
7.673,0.004,-0.071,1.047
7.677,-0.005,-0.073,1.074
7.681,-0.019,-0.073,1.098
7.684,-0.026,-0.073,1.122
7.689,-0.037,-0.068,1.151
7.693,-0.043,-0.064,1.180
7.697,-0.053,-0.059,1.212
7.704,-0.063,-0.053,1.242
7.705,-0.068,-0.050,1.270
7.708,-0.077,-0.042,1.298
7.712,-0.087,-0.040,1.313
7.724,-0.084,-0.026,1.319
7.725,-0.085,-0.022,1.315
7.725,-0.089,-0.017,1.300
7.729,-0.094,-0.009,1.280
7.732,-0.088,-0.001,1.247
7.737,-0.075,0.005,1.199
7.740,-0.063,0.013,1.157
7.744,-0.056,0.011,1.105
7.748,-0.039,0.016,1.055
7.753,-0.029,0.018,1.010
7.756,-0.015,0.018,0.968
7.760,-0.007,0.019,0.931
7.765,0.002,0.020,0.905
7.769,0.015,0.023,0.884
7.772,0.019,0.021,0.871
7.776,0.029,0.021,0.856
7.780,0.042,0.021,0.848
7.786,0.048,0.017,0.849
7.788,0.055,0.017,0.849
7.792,0.050,0.019,0.846
7.796,0.050,0.023,0.847
7.811,0.049,0.022,0.845
7.811,0.043,0.026,0.849
7.812,0.047,0.029,0.855
7.812,0.043,0.030,0.860
7.816,0.040,0.029,0.862
7.857,0.041,0.033,0.866
7.858,0.033,0.032,0.874
7.858,0.031,0.033,0.880
7.858,0.024,0.041,0.883
7.859,0.019,0.041,0.889
7.859,0.013,0.040,0.889
7.859,0.011,0.045,0.895
7.860,0.010,0.051,0.891
7.860,0.009,0.049,0.890
7.860,0.003,0.053,0.894
7.861,0.000,0.058,0.894
7.863,-0.002,0.056,0.887
7.871,-0.005,0.056,0.889
7.871,-0.005,0.060,0.889
7.876,-0.011,0.066,0.892
7.879,-0.011,0.070,0.891
7.883,-0.012,0.066,0.885
7.888,-0.014,0.068,0.887
7.891,-0.014,0.066,0.886
7.895,-0.023,0.065,0.877
7.911,-0.022,0.067,0.880
7.912,-0.019,0.068,0.887
7.912,-0.018,0.067,0.893
7.913,-0.021,0.070,0.895
7.916,-0.027,0.073,0.898
7.950,-0.033,0.074,0.906
7.951,-0.045,0.081,0.914
7.951,-0.049,0.082,0.921
7.952,-0.050,0.091,0.929
7.954,-0.044,0.093,0.944
7.954,-0.043,0.099,0.945
7.954,-0.043,0.098,0.948
7.955,-0.051,0.104,0.957
7.955,-0.052,0.113,0.954
7.955,-0.048,0.117,0.956
7.958,-0.053,0.124,0.964
7.962,-0.053,0.122,0.960
7.966,-0.060,0.132,0.962
7.971,-0.056,0.135,0.955
7.974,-0.062,0.144,0.957
7.978,-0.067,0.141,0.954
7.982,-0.067,0.139,0.949
7.994,-0.067,0.144,0.945
7.995,-0.071,0.145,0.945
7.995,-0.068,0.148,0.945
8.031,-0.068,0.142,0.949
8.033,-0.063,0.144,0.954
8.034,-0.062,0.147,0.963
8.034,-0.058,0.143,0.969
8.035,-0.053,0.145,0.972
8.056,-0.054,0.137,0.974
8.056,-0.057,0.133,0.979
8.057,-0.063,0.130,0.980
8.057,-0.062,0.132,0.985
8.058,-0.064,0.130,0.996
8.058,-0.068,0.126,0.992
8.059,-0.066,0.125,0.999
8.059,-0.063,0.120,1.004
8.060,-0.064,0.116,1.015
8.060,-0.057,0.118,1.023
8.060,-0.051,0.105,1.034
8.061,-0.045,0.102,1.041
8.065,-0.046,0.089,1.048
8.077,-0.039,0.081,1.061
8.078,-0.033,0.070,1.065
8.078,-0.034,0.068,1.069
8.080,-0.035,0.064,1.068
8.096,-0.028,0.062,1.073
8.097,-0.018,0.052,1.074
8.098,-0.017,0.049,1.068
8.098,-0.012,0.041,1.066
8.154,-0.013,0.036,1.056
8.155,-0.012,0.037,1.050
8.155,-0.014,0.041,1.041
8.156,-0.009,0.042,1.021
8.156,-0.012,0.034,1.006
8.156,-0.017,0.035,0.977
8.156,-0.022,0.032,0.959
8.157,-0.025,0.022,0.940
8.157,-0.034,0.022,0.929
8.157,-0.035,0.021,0.925
8.157,-0.032,0.016,0.936
8.157,-0.042,0.015,0.957
8.158,-0.050,0.006,0.983
8.158,-0.060,0.005,1.007
8.158,-0.066,-0.003,1.039
8.159,-0.071,-0.008,1.074
8.164,-0.075,-0.016,1.108
8.171,-0.080,-0.027,1.135
8.172,-0.086,-0.034,1.168
8.176,-0.097,-0.036,1.188
8.180,-0.110,-0.038,1.205
8.188,-0.115,-0.039,1.212
8.188,-0.123,-0.045,1.210
8.191,-0.127,-0.044,1.198
8.195,-0.130,-0.041,1.179
8.200,-0.137,-0.039,1.166
8.213,-0.137,-0.038,1.145
8.214,-0.134,-0.032,1.120
8.214,-0.142,-0.038,1.094
8.215,-0.140,-0.032,1.074
8.254,-0.133,-0.029,1.041
8.255,-0.133,-0.027,1.012
8.255,-0.133,-0.018,0.985
8.256,-0.129,-0.018,0.962
8.256,-0.132,-0.018,0.931
8.256,-0.125,-0.014,0.899
8.257,-0.119,-0.015,0.875
8.257,-0.110,-0.015,0.849
8.257,-0.101,-0.012,0.829
8.258,-0.096,-0.013,0.815
8.259,-0.089,-0.018,0.813
8.263,-0.084,-0.020,0.815
8.267,-0.081,-0.024,0.827
8.271,-0.078,-0.026,0.842
8.283,-0.079,-0.031,0.859
8.283,-0.079,-0.035,0.879
8.284,-0.076,-0.036,0.905
8.297,-0.078,-0.035,0.931
8.297,-0.078,-0.037,0.955
8.297,-0.069,-0.041,0.980
8.298,-0.068,-0.042,1.005
8.338,-0.060,-0.049,1.021
8.338,-0.048,-0.056,1.041
8.339,-0.050,-0.057,1.058
8.339,-0.054,-0.057,1.075
8.340,-0.054,-0.055,1.090
8.340,-0.047,-0.058,1.103
8.341,-0.045,-0.060,1.124
8.341,-0.043,-0.059,1.146
8.342,-0.052,-0.065,1.170
8.342,-0.054,-0.058,1.181
8.343,-0.054,-0.057,1.197
8.346,-0.057,-0.053,1.211
8.350,-0.050,-0.045,1.223
8.355,-0.052,-0.042,1.222
8.357,-0.049,-0.038,1.215
8.361,-0.044,-0.027,1.200
8.366,-0.042,-0.020,1.170
8.372,-0.038,-0.014,1.143
8.374,-0.037,-0.006,1.112
8.378,-0.031,0.006,1.078
8.381,-0.023,0.011,1.043
8.393,-0.023,0.017,1.003
8.393,-0.012,0.023,0.968
8.394,-0.010,0.026,0.933
8.397,-0.007,0.031,0.899
8.401,-0.009,0.031,0.872
8.414,0.003,0.036,0.853
8.415,0.001,0.036,0.834
8.433,0.008,0.046,0.823
8.434,0.008,0.047,0.815
8.434,0.016,0.050,0.815
8.435,0.013,0.051,0.812
8.435,0.014,0.050,0.813
8.435,0.012,0.048,0.824
8.454,0.010,0.057,0.833
8.455,0.008,0.058,0.846
8.455,0.007,0.062,0.856
8.456,0.001,0.061,0.866
8.456,0.006,0.062,0.874
8.456,-0.002,0.056,0.890
8.460,-0.005,0.055,0.896
8.464,-0.004,0.055,0.904
8.471,-0.001,0.056,0.912
8.472,0.002,0.056,0.922
8.476,-0.001,0.050,0.933
8.480,0.003,0.049,0.940
8.484,0.007,0.045,0.943
8.488,0.005,0.039,0.951
8.492,0.005,0.039,0.959
8.496,0.012,0.035,0.970
8.499,0.010,0.035,0.980
8.512,0.012,0.028,0.990
8.513,0.013,0.027,1.006
8.513,0.011,0.031,1.020
8.515,0.013,0.029,1.032
8.552,-0.001,0.029,1.051
8.553,-0.000,0.030,1.060
8.553,0.000,0.030,1.067
8.554,-0.008,0.034,1.083
8.554,-0.007,0.039,1.079
8.554,-0.024,0.045,1.081
8.555,-0.032,0.053,1.080
8.555,-0.041,0.057,1.078
8.555,-0.044,0.064,1.069
8.556,-0.051,0.069,1.067
8.559,-0.056,0.077,1.064
8.564,-0.060,0.078,1.052
8.567,-0.067,0.082,1.042
8.572,-0.059,0.081,1.040
8.574,-0.061,0.084,1.037
8.579,-0.065,0.084,1.028
8.583,-0.071,0.086,1.020
8.596,-0.079,0.088,1.011
8.597,-0.078,0.091,1.007
8.598,-0.083,0.100,1.001
8.599,-0.084,0.098,0.996
8.636,-0.081,0.107,0.990
8.637,-0.073,0.104,0.981
8.637,-0.064,0.099,0.970
8.637,-0.049,0.097,0.967
8.638,-0.042,0.097,0.955
8.638,-0.029,0.092,0.944
8.638,-0.017,0.096,0.931
8.639,-0.009,0.093,0.916
8.639,-0.001,0.092,0.910
8.639,0.002,0.087,0.904
8.642,0.009,0.089,0.901
8.646,0.012,0.081,0.904
8.650,0.012,0.083,0.903
8.656,0.008,0.080,0.901
8.658,0.009,0.073,0.906
8.662,0.003,0.067,0.914
8.666,0.009,0.068,0.926
8.672,0.008,0.063,0.930
8.674,0.009,0.059,0.938
8.677,0.010,0.054,0.953
8.682,0.011,0.052,0.959
8.690,0.012,0.050,0.967
8.691,0.012,0.046,0.974
8.693,0.010,0.046,0.977
8.698,0.009,0.045,0.977
8.701,0.003,0.054,0.980
8.714,-0.002,0.054,0.971
8.714,-0.005,0.062,0.969
8.715,-0.009,0.068,0.962
8.717,-0.013,0.069,0.951
8.752,-0.018,0.066,0.944
8.753,-0.018,0.073,0.939
8.754,-0.020,0.078,0.930
8.754,-0.025,0.079,0.923
8.754,-0.024,0.075,0.923
8.755,-0.024,0.076,0.914
8.756,-0.021,0.079,0.915
8.756,-0.027,0.079,0.906
8.756,-0.030,0.083,0.902
8.757,-0.033,0.084,0.901
8.761,-0.034,0.084,0.905
8.764,-0.032,0.075,0.904
8.768,-0.033,0.064,0.909
8.773,-0.032,0.060,0.916
8.777,-0.033,0.060,0.925
8.781,-0.027,0.051,0.936
8.784,-0.026,0.042,0.950
8.797,-0.017,0.031,0.971
8.798,-0.017,0.018,0.993
8.798,-0.015,0.002,1.023
8.800,-0.008,-0.014,1.052
8.844,-0.005,-0.037,1.094
8.857,-0.005,-0.058,1.144
8.857,-0.000,-0.079,1.194
8.857,0.002,-0.097,1.253
8.858,0.000,-0.114,1.308
8.858,-0.001,-0.125,1.351
8.858,-0.012,-0.124,1.393
8.858,-0.016,-0.137,1.420
8.859,-0.021,-0.139,1.439
8.859,-0.035,-0.137,1.449
8.859,-0.041,-0.126,1.437
8.859,-0.053,-0.119,1.411
8.859,-0.046,-0.103,1.373
8.860,-0.048,-0.088,1.314
8.860,-0.043,-0.076,1.237
8.863,-0.033,-0.068,1.164
8.867,-0.029,-0.062,1.090
8.872,-0.019,-0.052,1.021
8.875,-0.013,-0.048,0.964
8.879,-0.007,-0.042,0.901
8.883,-0.005,-0.036,0.852
8.897,0.002,-0.034,0.810
8.897,0.005,-0.037,0.778
8.898,0.006,-0.033,0.765
8.898,0.016,-0.039,0.756
8.938,0.021,-0.049,0.755
8.938,0.033,-0.060,0.765
8.939,0.038,-0.075,0.782
8.939,0.036,-0.091,0.813
8.939,0.029,-0.101,0.851
8.940,0.021,-0.107,0.899
8.940,0.019,-0.108,0.953
8.940,0.022,-0.113,1.009
8.941,0.020,-0.114,1.057
8.941,0.021,-0.121,1.109
8.942,0.022,-0.130,1.148
8.946,0.006,-0.137,1.186
8.950,-0.005,-0.140,1.220
8.956,-0.012,-0.137,1.251
8.959,-0.015,-0.131,1.268
8.963,-0.018,-0.118,1.276
8.967,-0.021,-0.110,1.279
8.973,-0.019,-0.097,1.262
8.974,-0.018,-0.094,1.235
8.978,-0.013,-0.083,1.198
8.982,-0.007,-0.077,1.153
8.986,-0.000,-0.068,1.106
8.990,0.010,-0.061,1.055
8.995,0.015,-0.055,1.008
8.998,0.023,-0.052,0.970
9.002,0.023,-0.042,0.937
9.016,0.025,-0.039,0.906
9.016,0.025,-0.031,0.887
9.018,0.014,-0.027,0.872
9.018,0.010,-0.021,0.865
9.068,0.004,-0.021,0.878
9.068,-0.006,-0.018,0.885
9.069,-0.011,-0.012,0.894
9.069,-0.018,-0.008,0.912
9.070,-0.027,-0.008,0.928
9.070,-0.030,-0.006,0.946
9.070,-0.036,0.000,0.957
9.071,-0.038,0.001,0.958
9.072,-0.037,0.002,0.961
9.073,-0.038,0.006,0.962
9.074,-0.041,0.011,0.966
9.074,-0.043,0.012,0.962
9.074,-0.038,0.022,0.951
9.075,-0.032,0.022,0.938
9.077,-0.030,0.022,0.930
9.081,-0.027,0.025,0.919
9.084,-0.021,0.030,0.913
9.090,-0.015,0.028,0.903
9.093,-0.012,0.030,0.897
9.097,-0.008,0.027,0.901
9.101,-0.008,0.027,0.891
9.114,-0.001,0.030,0.890
9.115,-0.001,0.027,0.885
9.116,0.005,0.028,0.884
9.116,0.014,0.028,0.881
9.151,0.007,0.026,0.880
9.153,0.005,0.030,0.877
9.153,0.001,0.033,0.884
9.154,-0.004,0.040,0.891
9.154,-0.012,0.042,0.900
9.156,-0.012,0.044,0.910
9.156,-0.014,0.045,0.917
9.157,-0.016,0.048,0.923
9.157,-0.026,0.056,0.932
9.157,-0.024,0.060,0.941
9.160,-0.028,0.054,0.947
9.163,-0.036,0.056,0.960
9.168,-0.036,0.059,0.961
9.174,-0.044,0.062,0.970
9.175,-0.048,0.063,0.975
9.179,-0.054,0.066,0.979
9.184,-0.060,0.074,0.973
9.190,-0.059,0.076,0.973
9.191,-0.060,0.081,0.963
9.196,-0.057,0.078,0.955
9.200,-0.056,0.082,0.950
9.220,-0.059,0.085,0.947
9.221,-0.060,0.089,0.930
9.221,-0.061,0.091,0.917
9.222,-0.059,0.101,0.909
9.222,-0.059,0.104,0.901
9.223,-0.063,0.110,0.895
9.239,-0.066,0.112,0.883
9.239,-0.068,0.114,0.872
9.243,-0.070,0.119,0.872
9.244,-0.065,0.122,0.870
9.244,-0.069,0.125,0.876
9.321,-0.069,0.126,0.875
9.322,-0.069,0.127,0.885
9.323,-0.060,0.124,0.896
9.323,-0.061,0.126,0.912
9.324,-0.059,0.124,0.923
9.324,-0.055,0.123,0.932
9.324,-0.064,0.124,0.944
9.325,-0.067,0.124,0.961
9.325,-0.063,0.123,0.967
9.325,-0.067,0.121,0.979
9.326,-0.065,0.125,0.990
9.326,-0.066,0.123,1.000
9.326,-0.061,0.121,1.006
9.327,-0.068,0.120,1.009
9.327,-0.064,0.119,1.009
9.327,-0.061,0.110,1.009
9.328,-0.056,0.113,1.012
9.328,-0.057,0.111,1.007
9.328,-0.053,0.114,1.007
9.329,-0.049,0.112,1.012
9.329,-0.051,0.111,1.013
9.329,-0.046,0.109,1.006
9.334,-0.040,0.106,0.997
9.337,-0.036,0.103,0.992
9.342,-0.033,0.095,0.989
9.345,-0.029,0.089,0.978
9.349,-0.024,0.093,0.983
9.365,-0.027,0.089,0.973
9.366,-0.024,0.090,0.967
9.366,-0.022,0.084,0.967
9.366,-0.022,0.087,0.965
9.370,-0.024,0.086,0.963
9.404,-0.026,0.077,0.963
9.405,-0.031,0.075,0.962
9.405,-0.036,0.062,0.970
9.406,-0.039,0.055,0.974
9.406,-0.042,0.045,0.989
9.406,-0.053,0.039,1.004
9.407,-0.054,0.032,1.022
9.407,-0.054,0.023,1.043
9.407,-0.064,0.016,1.067
9.409,-0.065,0.010,1.100
9.413,-0.071,0.003,1.129
9.417,-0.068,-0.011,1.154
9.424,-0.070,-0.018,1.184
9.425,-0.077,-0.023,1.198
9.429,-0.090,-0.025,1.220
9.433,-0.091,-0.032,1.235
9.449,-0.092,-0.037,1.246
9.450,-0.097,-0.036,1.255
9.450,-0.102,-0.033,1.256
9.451,-0.112,-0.033,1.255
9.452,-0.115,-0.033,1.247
9.499,-0.117,-0.029,1.227
9.500,-0.111,-0.019,1.201
9.500,-0.115,-0.021,1.169
9.501,-0.114,-0.016,1.138
9.501,-0.110,-0.016,1.093
9.501,-0.110,-0.020,1.054
9.502,-0.111,-0.011,1.018
9.502,-0.112,-0.008,0.983
9.503,-0.108,-0.010,0.944
9.504,-0.098,-0.006,0.916
9.504,-0.091,-0.006,0.887
9.505,-0.083,-0.009,0.867
9.505,-0.087,-0.005,0.848
9.512,-0.089,-0.009,0.844
9.513,-0.086,-0.007,0.845
9.515,-0.083,-0.006,0.846
9.520,-0.086,-0.011,0.856
9.533,-0.083,-0.016,0.868
9.534,-0.084,-0.021,0.891
9.534,-0.087,-0.034,0.913
9.535,-0.087,-0.038,0.942
9.582,-0.093,-0.042,0.974
9.582,-0.088,-0.045,1.004
9.583,-0.084,-0.048,1.042
9.583,-0.087,-0.062,1.071
9.584,-0.081,-0.062,1.111
9.584,-0.089,-0.062,1.140
9.584,-0.090,-0.065,1.166
9.585,-0.091,-0.061,1.186
9.585,-0.087,-0.064,1.208
9.585,-0.088,-0.061,1.230
9.586,-0.086,-0.060,1.248
9.586,-0.085,-0.058,1.253
9.587,-0.084,-0.050,1.251
9.595,-0.078,-0.044,1.242
9.595,-0.081,-0.037,1.224
9.612,-0.079,-0.026,1.195
9.613,-0.075,-0.021,1.166
9.613,-0.072,-0.011,1.132
9.613,-0.069,-0.005,1.097
9.614,-0.068,0.001,1.069
9.625,-0.054,0.004,1.038
9.626,-0.056,0.012,1.009
9.626,-0.050,0.021,0.981
9.630,-0.047,0.022,0.958
9.634,-0.042,0.028,0.941
9.666,-0.041,0.034,0.923
9.667,-0.039,0.038,0.904
9.667,-0.040,0.043,0.889
9.668,-0.043,0.051,0.876
9.668,-0.043,0.053,0.864
9.668,-0.041,0.063,0.854
9.669,-0.037,0.062,0.843
9.669,-0.034,0.063,0.842
9.670,-0.039,0.068,0.842
9.678,-0.040,0.068,0.849
9.679,-0.039,0.071,0.847
9.682,-0.031,0.070,0.855
9.686,-0.030,0.075,0.857
9.691,-0.035,0.074,0.859
9.694,-0.031,0.072,0.867
9.697,-0.031,0.070,0.870
9.702,-0.027,0.073,0.875
9.716,-0.024,0.072,0.879
9.717,-0.025,0.065,0.876
9.717,-0.019,0.073,0.876
9.717,-0.015,0.061,0.872
9.721,-0.005,0.062,0.874
9.756,-0.001,0.056,0.874
9.757,0.008,0.053,0.876
9.757,0.007,0.050,0.883
9.758,0.012,0.042,0.890
9.758,0.017,0.039,0.897
9.758,0.021,0.026,0.907
9.759,0.028,0.015,0.920
9.759,0.028,0.013,0.931
9.760,0.036,0.005,0.940
9.760,0.036,0.002,0.958
9.765,0.038,-0.007,0.973
9.769,0.036,-0.009,0.995
9.775,0.033,-0.007,1.012
9.777,0.027,-0.010,1.026
9.781,0.021,-0.008,1.045
9.784,0.022,-0.009,1.060
9.793,0.017,-0.010,1.073
9.794,0.014,-0.007,1.080
9.796,0.009,-0.007,1.082
9.801,0.002,0.001,1.079
9.804,-0.003,0.004,1.074
9.817,-0.017,0.011,1.059
9.818,-0.024,0.014,1.047
9.818,-0.028,0.032,1.028
9.820,-0.037,0.037,1.003
9.856,-0.041,0.048,0.979
9.857,-0.049,0.057,0.954
9.857,-0.053,0.055,0.934
9.858,-0.055,0.062,0.918
9.858,-0.054,0.069,0.905
9.858,-0.054,0.072,0.887
9.859,-0.052,0.075,0.874
9.859,-0.048,0.074,0.862
9.859,-0.049,0.080,0.858
9.861,-0.055,0.085,0.849
9.863,-0.060,0.086,0.851
9.868,-0.055,0.083,0.856
9.871,-0.049,0.086,0.857
9.876,-0.050,0.091,0.862
9.879,-0.045,0.092,0.866
9.883,-0.043,0.094,0.869
9.887,-0.044,0.095,0.874
9.900,-0.046,0.099,0.876
9.900,-0.049,0.105,0.879
9.900,-0.054,0.107,0.883
9.903,-0.052,0.108,0.886
9.939,-0.054,0.115,0.892
9.940,-0.054,0.114,0.896
9.940,-0.058,0.117,0.899
9.941,-0.055,0.119,0.899
9.942,-0.056,0.125,0.904
9.942,-0.057,0.122,0.901
9.943,-0.056,0.126,0.903
9.943,-0.056,0.121,0.907
9.944,-0.062,0.124,0.913
9.944,-0.065,0.118,0.920
9.947,-0.073,0.117,0.933
9.951,-0.076,0.118,0.947
9.955,-0.079,0.114,0.962
9.960,-0.080,0.117,0.983
9.963,-0.078,0.109,1.004
9.966,-0.088,0.111,1.022
9.971,-0.086,0.111,1.038
9.976,-0.093,0.116,1.054
9.978,-0.095,0.114,1.067
9.982,-0.096,0.119,1.070
9.986,-0.095,0.118,1.072
9.993,-0.088,0.121,1.075
10.011,-0.085,0.124,1.061
10.011,-0.082,0.130,1.040
10.012,-0.078,0.129,1.018
10.012,-0.074,0.127,0.998
10.013,-0.071,0.126,0.977
10.013,-0.071,0.127,0.952
10.025,-0.064,0.125,0.930
10.025,-0.060,0.119,0.904
10.026,-0.053,0.110,0.895
10.029,-0.046,0.099,0.890
10.033,-0.036,0.088,0.888
10.037,-0.028,0.072,0.897
10.062,-0.022,0.061,0.920
10.063,-0.012,0.039,0.949
10.063,-0.002,0.021,0.999
10.064,0.008,-0.004,1.052
10.064,0.008,-0.026,1.120
10.064,0.014,-0.049,1.181
10.065,0.012,-0.071,1.243
10.069,0.004,-0.085,1.306
10.078,0.008,-0.100,1.362
10.078,-0.001,-0.112,1.412
10.081,-0.007,-0.120,1.446
10.085,-0.017,-0.126,1.464
10.092,-0.023,-0.126,1.483
10.094,-0.033,-0.117,1.489
10.097,-0.043,-0.111,1.474
10.101,-0.049,-0.094,1.452
10.105,-0.055,-0.084,1.410
10.117,-0.052,-0.075,1.356
10.118,-0.051,-0.068,1.298
10.118,-0.046,-0.057,1.232
10.121,-0.032,-0.048,1.166
10.171,-0.022,-0.045,1.107
10.172,-0.011,-0.035,1.057
10.173,-0.002,-0.025,1.000
10.173,0.013,-0.022,0.961
10.173,0.021,-0.019,0.923
10.174,0.034,-0.016,0.889
10.174,0.048,-0.014,0.853
10.175,0.058,-0.021,0.846
10.176,0.062,-0.023,0.838
10.176,0.072,-0.028,0.840
10.177,0.079,-0.027,0.855
10.177,0.076,-0.026,0.881
10.178,0.077,-0.026,0.908
10.178,0.073,-0.034,0.937
10.180,0.070,-0.039,0.976
10.185,0.066,-0.042,1.011
10.188,0.058,-0.045,1.055
10.193,0.057,-0.049,1.088
10.196,0.054,-0.052,1.124
10.200,0.053,-0.054,1.151
10.204,0.047,-0.058,1.178
10.217,0.036,-0.058,1.185
10.217,0.026,-0.052,1.200
10.218,0.020,-0.045,1.195
10.220,0.014,-0.041,1.194
10.260,0.013,-0.038,1.177
10.261,0.006,-0.025,1.165
10.261,0.013,-0.021,1.140
10.262,0.010,-0.020,1.108
10.262,0.011,-0.014,1.084
10.263,0.016,-0.012,1.054
10.263,0.023,-0.004,1.030
10.263,0.026,0.001,1.013
10.264,0.029,0.002,0.987
10.264,0.030,0.003,0.979
10.264,0.033,-0.001,0.964
10.267,0.033,0.002,0.943
10.271,0.027,0.009,0.932
10.278,0.026,0.010,0.916
10.281,0.026,0.010,0.905
10.283,0.022,0.009,0.902
10.287,0.028,0.009,0.895
10.291,0.027,0.005,0.887
10.303,0.023,0.007,0.881
10.303,0.018,0.007,0.873
10.304,0.016,0.012,0.873
10.348,0.015,0.011,0.869
10.348,0.010,0.012,0.869
10.349,0.007,0.015,0.867
10.349,0.006,0.014,0.867
10.349,0.001,0.020,0.872
10.350,-0.005,0.022,0.873
10.350,-0.008,0.028,0.875
10.350,-0.016,0.033,0.876
10.351,-0.019,0.031,0.878
10.351,-0.020,0.029,0.879
10.351,-0.024,0.034,0.884
10.352,-0.030,0.038,0.883
10.354,-0.037,0.042,0.886
10.361,-0.043,0.048,0.878
10.362,-0.044,0.044,0.877
10.366,-0.050,0.051,0.870
10.370,-0.055,0.050,0.862
10.376,-0.062,0.056,0.853
10.378,-0.060,0.058,0.851
10.382,-0.062,0.053,0.850
10.385,-0.064,0.053,0.855
10.404,-0.069,0.056,0.864
10.405,-0.077,0.059,0.869
10.406,-0.084,0.071,0.874
10.406,-0.086,0.066,0.882
10.407,-0.086,0.067,0.898
10.412,-0.088,0.066,0.914
10.413,-0.090,0.072,0.922
10.417,-0.092,0.067,0.934
10.428,-0.093,0.069,0.949
10.429,-0.098,0.074,0.959
10.429,-0.102,0.077,0.970
10.433,-0.099,0.078,0.976
10.437,-0.105,0.082,0.987
10.453,-0.109,0.084,0.986
10.454,-0.106,0.092,0.988
10.454,-0.102,0.093,0.986
10.454,-0.099,0.096,0.981
10.502,-0.095,0.099,0.975
10.503,-0.091,0.101,0.965
10.503,-0.088,0.104,0.947
10.504,-0.080,0.111,0.932
10.504,-0.076,0.120,0.911
10.504,-0.071,0.114,0.899
10.504,-0.059,0.115,0.884
10.505,-0.050,0.120,0.868
10.505,-0.043,0.118,0.862
10.505,-0.034,0.121,0.851
10.505,-0.033,0.123,0.838
10.506,-0.031,0.127,0.835
10.506,-0.029,0.133,0.826
10.513,-0.026,0.136,0.822
10.514,-0.025,0.139,0.820
10.515,-0.020,0.140,0.819
10.520,-0.023,0.143,0.823
10.532,-0.028,0.141,0.832
10.532,-0.022,0.143,0.841
10.533,-0.026,0.149,0.850
10.536,-0.028,0.150,0.869
10.539,-0.031,0.155,0.881
10.563,-0.038,0.163,0.889
10.564,-0.040,0.164,0.903
10.564,-0.042,0.163,0.915
10.564,-0.040,0.165,0.926
10.565,-0.036,0.162,0.933
10.565,-0.033,0.160,0.944
10.567,-0.032,0.160,0.957
10.571,-0.033,0.164,0.967
10.576,-0.027,0.164,0.969
10.579,-0.028,0.165,0.961
10.583,-0.024,0.166,0.962
10.586,-0.027,0.164,0.960
10.593,-0.018,0.161,0.955
10.595,-0.012,0.156,0.951
10.599,-0.003,0.152,0.949
10.603,0.006,0.146,0.944
10.611,0.015,0.139,0.935
10.612,0.020,0.137,0.934
10.616,0.025,0.131,0.935
10.619,0.027,0.125,0.945
10.635,0.038,0.121,0.959
10.635,0.036,0.113,0.966
10.636,0.036,0.110,0.982
10.636,0.033,0.106,0.997
10.638,0.026,0.104,1.016
10.677,0.021,0.107,1.026
10.678,0.009,0.109,1.031
10.679,0.001,0.106,1.050
10.679,-0.007,0.095,1.068
10.680,-0.013,0.084,1.087
10.680,-0.029,0.075,1.103
10.680,-0.037,0.067,1.122
10.681,-0.044,0.056,1.146
10.681,-0.055,0.047,1.165
10.681,-0.066,0.045,1.194
10.682,-0.074,0.035,1.219
10.686,-0.083,0.025,1.250
10.695,-0.082,0.016,1.274
10.695,-0.086,0.013,1.291
10.698,-0.092,0.006,1.310
10.701,-0.098,-0.002,1.320
10.706,-0.102,-0.006,1.328
10.712,-0.104,-0.014,1.319
10.714,-0.107,-0.021,1.312
10.717,-0.105,-0.022,1.283
10.722,-0.110,-0.024,1.255
10.737,-0.114,-0.023,1.223
10.737,-0.115,-0.021,1.188
10.738,-0.118,-0.025,1.147
10.738,-0.115,-0.023,1.108
10.778,-0.113,-0.029,1.070
10.779,-0.113,-0.034,1.046
10.779,-0.113,-0.030,1.019
10.780,-0.110,-0.030,0.990
10.780,-0.112,-0.023,0.958
10.780,-0.109,-0.024,0.933
10.781,-0.106,-0.021,0.903
10.781,-0.107,-0.029,0.873
10.781,-0.107,-0.028,0.846
10.782,-0.103,-0.029,0.822
