time,x,y,z
30.833,-0.019,0.151,0.988
30.837,-0.025,0.168,0.952
30.843,-0.029,0.192,0.918
30.845,-0.029,0.216,0.882
30.851,-0.033,0.238,0.851
30.852,-0.030,0.253,0.822
30.866,-0.030,0.272,0.794
30.866,-0.026,0.293,0.770
30.867,-0.025,0.306,0.748
30.868,-0.024,0.320,0.732
30.888,-0.021,0.333,0.721
30.889,-0.015,0.343,0.712
30.890,-0.013,0.349,0.705
30.891,-0.005,0.357,0.701
30.891,-0.005,0.356,0.700
30.892,0.007,0.356,0.701
30.982,0.014,0.349,0.705
30.982,0.021,0.345,0.710
30.983,0.025,0.341,0.718
30.984,0.028,0.331,0.729
30.984,0.033,0.320,0.738
30.985,0.031,0.317,0.756
30.985,0.034,0.318,0.768
30.986,0.032,0.306,0.773
30.986,0.030,0.311,0.800
30.987,0.023,0.310,0.814
30.987,0.021,0.311,0.830
30.987,0.020,0.311,0.842
30.988,0.009,0.305,0.850
30.989,0.006,0.308,0.852
30.989,-0.003,0.316,0.864
30.990,0.002,0.315,0.868
30.991,-0.001,0.318,0.875
30.991,-0.013,0.322,0.887
30.992,-0.014,0.326,0.892
30.993,-0.017,0.330,0.891
30.993,-0.022,0.322,0.896
30.994,-0.019,0.318,0.894
30.994,-0.014,0.316,0.883
30.994,-0.016,0.306,0.881
30.995,-0.020,0.298,0.873
30.995,-0.026,0.290,0.871
31.000,-0.035,0.282,0.865
31.004,-0.031,0.268,0.865
31.017,-0.027,0.253,0.869
31.017,-0.032,0.237,0.892
31.018,-0.037,0.224,0.918
31.019,-0.040,0.210,0.953
31.075,-0.033,0.200,0.987
31.076,-0.025,0.188,1.021
31.076,-0.029,0.180,1.045
31.077,-0.026,0.176,1.059
31.077,-0.016,0.166,1.072
31.077,-0.008,0.163,1.088
31.078,0.004,0.161,1.100
31.078,0.013,0.158,1.116
31.079,0.030,0.155,1.130
31.079,0.031,0.151,1.143
31.079,0.039,0.153,1.148
31.080,0.039,0.158,1.154
31.080,0.044,0.155,1.158
31.080,0.043,0.152,1.154
31.081,0.045,0.152,1.151
31.082,0.046,0.152,1.144
31.086,0.047,0.151,1.131
31.099,0.046,0.157,1.122
31.100,0.044,0.159,1.111
31.100,0.043,0.160,1.100
31.102,0.044,0.166,1.094
31.154,0.039,0.168,1.086
31.155,0.033,0.166,1.079
31.155,0.027,0.166,1.070
31.156,0.022,0.165,1.069
31.156,0.029,0.166,1.064
31.156,0.032,0.163,1.058
31.157,0.029,0.156,1.063
31.158,0.035,0.153,1.070
31.158,0.036,0.148,1.074
31.158,0.036,0.148,1.085
31.159,0.036,0.153,1.097
31.159,0.039,0.145,1.103
31.160,0.036,0.148,1.107
31.160,0.041,0.149,1.117
31.161,0.039,0.150,1.123
31.166,0.038,0.150,1.118
31.170,0.039,0.147,1.113
31.175,0.033,0.148,1.099
31.177,0.028,0.147,1.084
31.186,0.024,0.150,1.068
31.186,0.026,0.150,1.048
31.199,0.019,0.150,1.030
31.200,0.017,0.158,1.011
31.200,0.016,0.159,0.998
31.201,0.011,0.167,0.993
31.205,0.008,0.174,0.988
31.254,0.003,0.177,0.985
31.255,-0.005,0.182,0.984
31.256,-0.018,0.182,0.976
31.256,-0.026,0.181,0.976
31.257,-0.032,0.183,0.975
31.257,-0.036,0.174,0.979
31.258,-0.036,0.161,0.997
31.258,-0.032,0.156,1.013
31.258,-0.028,0.139,1.036
31.259,-0.011,0.130,1.062
31.259,-0.006,0.120,1.095
31.259,-0.002,0.105,1.126
31.260,0.004,0.095,1.154
31.261,0.015,0.091,1.170
31.264,0.020,0.082,1.178
31.282,0.032,0.074,1.181
31.282,0.040,0.073,1.178
31.283,0.053,0.069,1.172
31.283,0.064,0.072,1.152
31.287,0.075,0.079,1.134
31.288,0.076,0.086,1.107
31.300,0.084,0.105,1.073
31.300,0.082,0.119,1.042
31.301,0.085,0.142,1.007
31.304,0.086,0.156,0.962
31.354,0.087,0.172,0.917
31.355,0.082,0.183,0.868
31.356,0.082,0.190,0.827
31.356,0.081,0.196,0.791
31.357,0.078,0.195,0.764
31.357,0.079,0.195,0.743
31.357,0.072,0.195,0.735
31.358,0.075,0.197,0.734
31.358,0.076,0.183,0.741
31.358,0.072,0.172,0.757
31.359,0.073,0.160,0.777
31.359,0.067,0.142,0.801
31.359,0.065,0.122,0.825
31.360,0.055,0.110,0.855
31.364,0.047,0.094,0.886
31.368,0.035,0.082,0.918
31.371,0.027,0.076,0.953
31.376,0.023,0.066,0.988
31.380,0.017,0.057,1.022
31.383,0.006,0.055,1.053
31.387,-0.002,0.058,1.085
31.400,-0.007,0.063,1.115
31.401,-0.012,0.064,1.140
31.401,-0.011,0.074,1.166
31.403,-0.018,0.077,1.185
31.457,-0.020,0.087,1.200
31.458,-0.026,0.088,1.204
31.459,-0.030,0.098,1.201
31.459,-0.033,0.096,1.186
31.459,-0.033,0.104,1.159
31.460,-0.033,0.110,1.139
31.460,-0.027,0.117,1.112
31.460,-0.027,0.125,1.082
31.461,-0.020,0.133,1.053
31.461,-0.018,0.138,1.017
31.461,-0.014,0.140,0.978
31.462,-0.011,0.148,0.949
31.462,-0.017,0.151,0.929
31.462,-0.014,0.157,0.911
31.463,-0.013,0.158,0.895
31.467,-0.020,0.160,0.876
31.470,-0.020,0.163,0.862
31.477,-0.028,0.164,0.839
31.479,-0.031,0.168,0.829
31.482,-0.026,0.170,0.815
31.486,-0.027,0.167,0.813
31.500,-0.030,0.164,0.813
31.500,-0.030,0.168,0.811
31.500,-0.040,0.173,0.816
31.501,-0.047,0.176,0.823
31.505,-0.056,0.182,0.823
31.557,-0.057,0.186,0.822
31.557,-0.068,0.195,0.816
31.558,-0.070,0.200,0.810
31.558,-0.077,0.206,0.804
31.558,-0.086,0.216,0.801
31.559,-0.087,0.215,0.793
31.559,-0.090,0.219,0.792
31.559,-0.092,0.220,0.796
31.560,-0.094,0.228,0.810
31.560,-0.097,0.230,0.815
31.560,-0.094,0.232,0.830
31.561,-0.080,0.229,0.842
31.561,-0.085,0.225,0.861
31.561,-0.085,0.223,0.869
31.565,-0.083,0.227,0.873
31.570,-0.079,0.224,0.889
31.573,-0.068,0.224,0.900
31.578,-0.064,0.228,0.912
31.581,-0.064,0.229,0.914
31.586,-0.056,0.229,0.925
31.590,-0.047,0.232,0.929
31.601,-0.046,0.244,0.928
31.602,-0.046,0.252,0.936
31.602,-0.047,0.257,0.942
31.605,-0.048,0.263,0.946
31.659,-0.047,0.269,0.949
31.659,-0.044,0.266,0.953
31.660,-0.044,0.269,0.960
31.660,-0.041,0.270,0.966
31.660,-0.040,0.262,0.967
31.661,-0.042,0.262,0.980
31.661,-0.041,0.259,0.985
31.661,-0.043,0.257,1.000
31.662,-0.043,0.254,1.008
31.662,-0.052,0.250,1.023
31.663,-0.052,0.254,1.034
31.663,-0.050,0.256,1.045
31.663,-0.036,0.244,1.051
31.664,-0.028,0.233,1.048
31.681,-0.023,0.227,1.044
31.682,-0.014,0.222,1.033
31.682,-0.008,0.215,1.019
31.682,0.000,0.200,1.014
31.683,0.006,0.190,1.011
31.686,0.010,0.179,1.011
31.688,0.016,0.170,1.005
31.701,0.023,0.165,1.013
31.702,0.028,0.157,1.018
31.702,0.032,0.145,1.027
31.704,0.034,0.141,1.036
31.756,0.035,0.137,1.042
31.757,0.030,0.133,1.052
31.758,0.025,0.126,1.062
31.758,0.021,0.124,1.070
31.758,0.018,0.121,1.077
31.759,0.019,0.121,1.085
31.759,0.020,0.118,1.087
31.760,0.015,0.118,1.095
31.761,0.017,0.118,1.091
31.761,0.018,0.120,1.095
31.761,0.015,0.123,1.097
31.762,0.015,0.125,1.096
31.762,0.002,0.126,1.097
31.762,-0.009,0.139,1.089
31.763,-0.024,0.143,1.078
31.767,-0.041,0.156,1.067
31.771,-0.050,0.167,1.044
31.778,-0.057,0.177,1.009
31.779,-0.065,0.189,0.979
31.783,-0.063,0.195,0.951
31.787,-0.061,0.206,0.925
31.800,-0.056,0.209,0.905
31.801,-0.054,0.212,0.891
31.801,-0.049,0.215,0.892
31.802,-0.042,0.214,0.892
31.807,-0.042,0.206,0.895
31.858,-0.045,0.203,0.908
31.859,-0.042,0.189,0.931
31.860,-0.041,0.171,0.961
31.860,-0.034,0.151,1.000
31.860,-0.027,0.128,1.043
31.861,-0.019,0.100,1.096
31.861,-0.010,0.073,1.137
31.861,-0.003,0.047,1.185
31.862,-0.004,0.027,1.225
31.862,-0.013,0.012,1.257
31.863,-0.030,0.006,1.276
31.863,-0.044,-0.003,1.297
31.863,-0.058,-0.011,1.316
31.864,-0.073,-0.012,1.326
31.866,-0.095,-0.006,1.328
31.871,-0.110,0.003,1.321
31.878,-0.134,0.023,1.291
31.879,-0.154,0.044,1.254
31.882,-0.176,0.065,1.205
31.886,-0.189,0.090,1.158
31.890,-0.201,0.114,1.102
31.902,-0.218,0.140,1.049
31.902,-0.229,0.157,0.999
31.903,-0.237,0.169,0.956
31.907,-0.242,0.190,0.915
31.970,-0.246,0.196,0.875
31.971,-0.246,0.200,0.838
31.971,-0.245,0.197,0.812
31.972,-0.247,0.189,0.790
31.972,-0.242,0.183,0.777
31.973,-0.239,0.170,0.766
31.973,-0.231,0.150,0.777
31.973,-0.220,0.126,0.792
31.974,-0.204,0.103,0.809
31.974,-0.198,0.080,0.844
31.974,-0.182,0.061,0.877
31.975,-0.170,0.039,0.912
31.975,-0.160,0.024,0.949
31.976,-0.150,0.001,0.987
31.976,-0.141,-0.013,1.019
31.976,-0.133,-0.031,1.057
31.977,-0.125,-0.039,1.080
31.981,-0.110,-0.048,1.097
31.982,-0.102,-0.047,1.116
31.984,-0.099,-0.048,1.128
31.989,-0.099,-0.041,1.131
32.002,-0.099,-0.032,1.136
32.002,-0.095,-0.018,1.143
32.003,-0.097,-0.004,1.141
32.004,-0.093,0.013,1.133
32.058,-0.094,0.030,1.127
32.058,-0.095,0.046,1.104
32.059,-0.104,0.066,1.081
32.059,-0.107,0.088,1.052
32.060,-0.108,0.103,1.017
32.060,-0.107,0.121,0.986
32.060,-0.106,0.139,0.950
32.061,-0.099,0.158,0.920
32.061,-0.097,0.175,0.893
32.061,-0.086,0.191,0.868
32.062,-0.084,0.202,0.840
32.062,-0.073,0.217,0.821
32.062,-0.070,0.230,0.800
32.082,-0.062,0.239,0.779
32.083,-0.043,0.249,0.760
32.083,-0.037,0.253,0.747
32.084,-0.023,0.260,0.726
32.084,-0.008,0.266,0.716
32.085,-0.001,0.273,0.714
32.085,0.011,0.277,0.716
32.090,0.017,0.279,0.716
32.106,0.021,0.279,0.719
32.107,0.032,0.278,0.723
32.107,0.045,0.269,0.728
32.108,0.049,0.262,0.734
32.108,0.055,0.260,0.748
32.193,0.061,0.247,0.763
32.194,0.062,0.236,0.783
32.194,0.067,0.227,0.800
32.195,0.071,0.219,0.809
32.195,0.074,0.213,0.829
32.196,0.073,0.199,0.850
32.196,0.067,0.191,0.873
32.196,0.073,0.185,0.893
32.198,0.064,0.179,0.911
32.198,0.062,0.174,0.936
32.199,0.058,0.168,0.956
32.199,0.051,0.166,0.969
32.199,0.041,0.163,0.989
32.200,0.030,0.163,1.003
32.200,0.022,0.165,1.014
32.200,0.010,0.169,1.023
32.201,-0.002,0.169,1.032
32.201,-0.011,0.179,1.030
32.202,-0.019,0.184,1.035
32.202,-0.029,0.185,1.041
32.202,-0.036,0.195,1.029
32.203,-0.044,0.204,1.020
32.203,-0.045,0.211,1.015
32.203,-0.044,0.215,1.005
32.207,-0.043,0.213,0.988
32.219,-0.043,0.219,0.980
32.220,-0.044,0.216,0.969
32.220,-0.037,0.213,0.960
32.222,-0.036,0.207,0.957
32.255,-0.031,0.204,0.959
32.255,-0.031,0.204,0.955
32.256,-0.027,0.200,0.959
32.256,-0.022,0.194,0.966
32.256,-0.019,0.193,0.969
32.257,-0.012,0.187,0.975
32.257,-0.006,0.181,0.986
32.258,-0.007,0.181,0.991
32.258,-0.010,0.174,1.001
32.317,-0.003,0.175,1.009
32.317,-0.005,0.173,1.018
32.318,-0.003,0.182,1.030
32.318,-0.006,0.175,1.036
32.318,-0.009,0.181,1.037
32.319,-0.009,0.182,1.035
32.319,-0.008,0.184,1.032
32.319,-0.011,0.191,1.029
32.320,-0.013,0.192,1.023
32.320,-0.010,0.189,1.018
32.320,-0.006,0.193,1.012
32.321,-0.005,0.191,1.007
32.321,-0.002,0.187,1.005
32.322,-0.002,0.189,1.001
32.322,-0.001,0.189,0.991
32.322,0.007,0.184,0.986
32.325,0.012,0.184,0.987
32.340,0.014,0.182,0.988
32.341,0.022,0.186,0.987
32.341,0.016,0.190,0.986
32.341,0.022,0.192,0.985
32.346,0.020,0.191,0.989
32.350,0.030,0.193,0.997
32.353,0.028,0.197,1.016
32.357,0.024,0.196,1.024
32.402,0.012,0.196,1.022
32.403,-0.001,0.193,1.002
32.404,-0.014,0.186,0.978
32.405,-0.026,0.185,0.955
32.405,-0.029,0.176,0.920
32.405,-0.021,0.174,0.893
32.406,-0.023,0.170,0.882
32.406,-0.020,0.164,0.879
32.407,-0.009,0.160,0.885
32.407,-0.007,0.155,0.905
32.408,-0.008,0.155,0.939
32.408,-0.000,0.142,0.989
32.409,0.000,0.131,1.036
32.459,0.002,0.118,1.087
32.460,0.012,0.102,1.140
32.460,0.019,0.085,1.191
32.461,0.031,0.066,1.241
32.461,0.045,0.056,1.283
32.461,0.050,0.045,1.319
32.462,0.059,0.035,1.347
32.462,0.074,0.033,1.352
32.462,0.078,0.031,1.353
32.463,0.083,0.038,1.334
32.463,0.082,0.049,1.301
32.480,0.085,0.059,1.249
32.481,0.091,0.078,1.190
32.481,0.091,0.097,1.129
32.481,0.095,0.112,1.071
32.482,0.098,0.123,1.016
32.482,0.105,0.131,0.960
32.482,0.108,0.142,0.914
32.486,0.113,0.154,0.865
32.487,0.108,0.157,0.815
32.492,0.110,0.156,0.774
32.504,0.114,0.153,0.751
32.504,0.120,0.152,0.730
32.504,0.131,0.150,0.724
32.508,0.140,0.146,0.726
32.560,0.139,0.136,0.734
32.561,0.130,0.132,0.765
32.561,0.123,0.116,0.798
32.562,0.112,0.107,0.835
32.562,0.103,0.095,0.878
32.562,0.099,0.082,0.923
32.563,0.086,0.070,0.965
32.563,0.079,0.064,1.009
32.563,0.068,0.054,1.044
32.564,0.063,0.050,1.086
32.564,0.058,0.046,1.112
32.565,0.044,0.047,1.143
32.565,0.036,0.052,1.162
32.565,0.025,0.057,1.173
32.567,0.012,0.062,1.181
32.571,0.005,0.066,1.175
32.574,-0.002,0.074,1.165
32.580,-0.008,0.084,1.149
32.582,-0.009,0.087,1.135
32.587,-0.008,0.097,1.114
32.590,0.000,0.101,1.088
32.604,-0.006,0.119,1.057
32.605,-0.005,0.133,1.017
32.605,-0.001,0.146,0.985
32.606,0.002,0.152,0.952
32.671,0.003,0.169,0.927
32.671,0.009,0.173,0.903
32.672,0.010,0.184,0.883
32.672,0.008,0.189,0.863
32.672,0.005,0.197,0.846
32.672,-0.006,0.202,0.834
32.672,-0.010,0.203,0.824
32.673,-0.018,0.209,0.814
32.673,-0.022,0.210,0.817
32.673,-0.032,0.207,0.819
32.674,-0.038,0.207,0.832
32.674,-0.048,0.208,0.839
32.674,-0.056,0.205,0.850
32.674,-0.062,0.208,0.852
32.674,-0.062,0.204,0.867
32.675,-0.069,0.208,0.877
32.675,-0.075,0.211,0.882
32.681,-0.078,0.210,0.892
32.681,-0.081,0.217,0.895
32.685,-0.089,0.216,0.893
32.689,-0.099,0.217,0.896
32.703,-0.106,0.223,0.897
32.704,-0.104,0.223,0.894
32.704,-0.104,0.223,0.895
32.706,-0.101,0.221,0.890
32.709,-0.104,0.220,0.893
32.762,-0.104,0.217,0.898
32.763,-0.098,0.214,0.901
32.764,-0.095,0.215,0.896
32.764,-0.099,0.202,0.899
32.764,-0.090,0.194,0.903
32.765,-0.084,0.189,0.905
32.765,-0.078,0.188,0.912
32.765,-0.066,0.177,0.914
32.766,-0.059,0.178,0.922
32.766,-0.056,0.174,0.932
32.766,-0.053,0.165,0.945
32.767,-0.052,0.162,0.952
32.767,-0.043,0.163,0.965
32.767,-0.043,0.166,0.968
32.768,-0.045,0.162,0.980
32.773,-0.040,0.166,0.986
32.779,-0.048,0.168,0.995
32.780,-0.049,0.172,1.000
32.784,-0.054,0.176,1.001
32.788,-0.051,0.179,1.009
32.792,-0.047,0.181,1.007
32.804,-0.053,0.178,1.005
32.804,-0.051,0.184,1.004
32.805,-0.054,0.185,1.003
32.808,-0.055,0.185,0.993
32.858,-0.061,0.187,0.989
32.859,-0.062,0.196,0.985
32.860,-0.068,0.193,0.984
32.860,-0.068,0.192,0.979
32.860,-0.076,0.192,0.981
32.861,-0.079,0.186,0.986
32.861,-0.080,0.180,0.993
32.861,-0.084,0.176,1.000
32.862,-0.090,0.169,1.012
32.862,-0.096,0.165,1.024
32.880,-0.103,0.161,1.031
32.880,-0.104,0.155,1.046
32.881,-0.109,0.159,1.062
32.881,-0.107,0.162,1.083
32.881,-0.112,0.165,1.095
32.882,-0.118,0.173,1.113
32.882,-0.114,0.176,1.128
32.882,-0.112,0.182,1.129
32.886,-0.109,0.191,1.129
32.887,-0.104,0.190,1.130
32.891,-0.097,0.192,1.130
32.904,-0.085,0.193,1.137
32.904,-0.077,0.196,1.137
32.905,-0.070,0.190,1.136
32.906,-0.072,0.194,1.127
32.958,-0.063,0.195,1.118
32.959,-0.061,0.185,1.101
32.959,-0.049,0.189,1.071
32.960,-0.040,0.185,1.037
32.960,-0.025,0.185,0.987
32.961,-0.008,0.178,0.937
32.961,0.011,0.177,0.877
32.961,0.035,0.177,0.829
32.962,0.060,0.173,0.789
32.963,0.088,0.163,0.758
32.963,0.109,0.156,0.742
32.963,0.127,0.135,0.752
32.964,0.146,0.117,0.770
32.964,0.158,0.093,0.813
32.968,0.166,0.070,0.865
32.971,0.176,0.035,0.922
32.975,0.176,0.006,0.995
32.980,0.170,-0.030,1.074
32.982,0.160,-0.054,1.155
32.986,0.160,-0.081,1.226
32.991,0.166,-0.099,1.304
33.005,0.160,-0.120,1.371
33.005,0.145,-0.133,1.436
33.006,0.120,-0.133,1.468
33.007,0.085,-0.127,1.489
33.061,0.049,-0.114,1.490
33.062,0.015,-0.087,1.467
33.063,-0.014,-0.061,1.426
33.063,-0.045,-0.026,1.368
33.064,-0.067,0.003,1.299
33.065,-0.077,0.032,1.230
33.065,-0.085,0.054,1.140
33.065,-0.091,0.078,1.064
33.066,-0.088,0.100,0.980
33.066,-0.098,0.119,0.909
33.066,-0.099,0.136,0.847
33.067,-0.109,0.148,0.791
33.067,-0.108,0.152,0.745
33.067,-0.102,0.152,0.722
33.068,-0.092,0.144,0.713
33.069,-0.078,0.140,0.719
33.074,-0.075,0.125,0.738
33.080,-0.064,0.095,0.758
33.084,-0.053,0.064,0.800
33.085,-0.040,0.038,0.850
33.089,-0.023,0.013,0.907
33.094,-0.012,-0.002,0.962
33.105,-0.010,-0.016,1.019
33.106,-0.008,-0.025,1.069
33.106,-0.015,-0.025,1.114
33.109,-0.021,-0.014,1.148
33.165,-0.033,0.004,1.167
33.166,-0.041,0.021,1.187
33.166,-0.050,0.042,1.183
33.167,-0.054,0.065,1.179
33.167,-0.061,0.078,1.161
33.167,-0.066,0.103,1.146
33.168,-0.072,0.118,1.119
33.168,-0.074,0.134,1.088
33.168,-0.073,0.151,1.053
33.169,-0.077,0.161,1.017
33.169,-0.077,0.170,0.983
33.169,-0.083,0.182,0.951
33.170,-0.079,0.195,0.922
33.170,-0.076,0.201,0.885
33.170,-0.066,0.206,0.853
33.172,-0.057,0.213,0.825
33.177,-0.050,0.225,0.805
33.183,-0.039,0.229,0.786
33.184,-0.028,0.235,0.772
33.188,-0.019,0.239,0.761
33.192,-0.010,0.241,0.757
33.205,-0.002,0.244,0.753
33.206,0.008,0.240,0.755
33.206,0.018,0.235,0.755
33.207,0.024,0.239,0.760
33.264,0.031,0.231,0.759
33.265,0.043,0.227,0.761
33.265,0.051,0.222,0.773
33.266,0.055,0.211,0.787
33.266,0.067,0.207,0.799
33.266,0.075,0.201,0.815
33.267,0.084,0.191,0.830
33.267,0.086,0.182,0.848
33.267,0.093,0.170,0.867
33.300,0.091,0.158,0.890
33.301,0.087,0.144,0.904
33.301,0.088,0.142,0.925
33.302,0.089,0.126,0.943
33.302,0.094,0.122,0.956
33.303,0.089,0.118,0.957
33.303,0.084,0.116,0.955
33.304,0.075,0.116,0.952
33.304,0.075,0.116,0.949
33.305,0.065,0.122,0.948
33.305,0.053,0.124,0.951
33.306,0.043,0.125,0.952
33.306,0.030,0.131,0.955
33.307,0.017,0.135,0.947
33.307,0.002,0.138,0.941
33.308,-0.004,0.139,0.932
33.312,-0.010,0.139,0.914
33.315,-0.022,0.148,0.897
33.319,-0.025,0.150,0.880
33.323,-0.027,0.157,0.861
33.327,-0.035,0.160,0.846
33.338,-0.031,0.162,0.833
33.339,-0.033,0.173,0.821
33.339,-0.034,0.175,0.816
33.344,-0.033,0.176,0.811
33.431,-0.027,0.182,0.810
33.431,-0.024,0.180,0.807
33.432,-0.017,0.178,0.804
33.432,-0.009,0.172,0.807
33.432,-0.004,0.169,0.812
33.433,0.007,0.158,0.821
33.433,0.020,0.157,0.837
33.433,0.033,0.151,0.864
33.434,0.052,0.141,0.893
33.434,0.066,0.134,0.925
33.434,0.079,0.124,0.953
33.435,0.097,0.116,0.984
33.435,0.105,0.115,1.017
33.435,0.113,0.105,1.036
33.436,0.123,0.104,1.062
33.436,0.124,0.108,1.094
33.436,0.123,0.106,1.117
33.437,0.123,0.114,1.133
33.437,0.117,0.120,1.148
33.438,0.099,0.128,1.168
33.438,0.086,0.145,1.177
33.438,0.083,0.151,1.181
33.439,0.071,0.160,1.192
33.439,0.054,0.172,1.192
33.441,0.048,0.178,1.193
33.455,0.046,0.182,1.194
33.456,0.042,0.189,1.191
33.456,0.053,0.194,1.177
33.457,0.054,0.192,1.160
33.461,0.057,0.195,1.144
33.507,0.059,0.202,1.132
33.508,0.064,0.209,1.123
33.508,0.063,0.209,1.108
33.509,0.064,0.215,1.095
33.509,0.070,0.220,1.087
33.509,0.075,0.224,1.079
33.510,0.074,0.232,1.075
33.510,0.075,0.229,1.079
33.510,0.075,0.235,1.081
33.511,0.076,0.236,1.082
33.511,0.075,0.238,1.090
33.511,0.081,0.236,1.094
33.523,0.076,0.235,1.097
33.523,0.057,0.229,1.087
33.524,0.041,0.234,1.074
33.525,0.031,0.230,1.055
33.576,0.016,0.222,1.025
33.576,0.012,0.213,0.998
33.577,0.015,0.206,0.975
33.577,0.013,0.192,0.954
33.578,0.017,0.184,0.939
33.578,0.012,0.176,0.932
33.578,0.006,0.163,0.924
33.579,-0.001,0.150,0.923
33.579,-0.013,0.133,0.940
33.581,-0.010,0.117,0.959
33.581,-0.013,0.096,0.982
33.581,-0.011,0.078,1.014
33.582,-0.013,0.060,1.057
33.582,-0.005,0.042,1.090
33.586,-0.004,0.031,1.128
33.587,-0.003,0.023,1.167
33.593,-0.006,0.017,1.211
33.606,-0.015,0.018,1.242
33.607,-0.012,0.016,1.282
33.607,-0.006,0.016,1.316
33.608,-0.001,0.013,1.337
33.611,0.002,0.010,1.353
33.661,0.009,0.004,1.352
33.662,0.017,0.001,1.335
33.662,0.032,-0.002,1.308
33.662,0.051,-0.002,1.273
33.663,0.077,-0.010,1.223
33.663,0.110,-0.015,1.173
33.664,0.137,-0.019,1.122
33.681,0.167,-0.028,1.074
33.681,0.190,-0.037,1.036
33.682,0.210,-0.032,0.987
33.682,0.227,-0.035,0.965
33.682,0.234,-0.034,0.933
33.683,0.235,-0.029,0.914
33.683,0.232,-0.011,0.905
33.683,0.232,-0.002,0.895
33.684,0.228,0.008,0.888
33.684,0.224,0.014,0.877
33.684,0.229,0.024,0.871
33.688,0.227,0.033,0.872
33.707,0.234,0.043,0.873
33.707,0.234,0.055,0.880
33.707,0.235,0.062,0.888
33.708,0.225,0.073,0.898
33.708,0.218,0.083,0.912
33.711,0.206,0.100,0.921
33.763,0.195,0.119,0.933
33.764,0.181,0.131,0.946
33.764,0.171,0.148,0.948
33.765,0.150,0.167,0.940
33.765,0.139,0.185,0.940
33.766,0.119,0.196,0.938
33.766,0.107,0.210,0.941
33.766,0.090,0.216,0.940
33.767,0.081,0.226,0.934
33.767,0.068,0.228,0.939
33.767,0.061,0.226,0.938
33.768,0.055,0.227,0.934
33.768,0.050,0.220,0.931
33.768,0.044,0.215,0.923
33.771,0.040,0.205,0.914
33.774,0.039,0.198,0.907
33.778,0.037,0.190,0.896
33.783,0.032,0.180,0.891
33.786,0.017,0.175,0.883
33.790,0.011,0.173,0.877
33.794,-0.004,0.181,0.868
33.807,-0.017,0.174,0.863
33.807,-0.025,0.174,0.856
33.808,-0.035,0.169,0.846
33.809,-0.043,0.169,0.844
33.861,-0.051,0.168,0.833
33.862,-0.057,0.166,0.828
33.862,-0.062,0.163,0.827
33.862,-0.069,0.162,0.825
33.863,-0.075,0.159,0.828
33.863,-0.077,0.160,0.837
33.864,-0.084,0.158,0.838
33.864,-0.091,0.165,0.850
33.865,-0.094,0.173,0.850
33.865,-0.097,0.173,0.856
33.866,-0.100,0.172,0.869
33.866,-0.104,0.175,0.874
33.866,-0.106,0.177,0.887
33.867,-0.104,0.180,0.899
33.869,-0.101,0.177,0.913
33.874,-0.098,0.183,0.927
33.877,-0.094,0.177,0.935
33.882,-0.089,0.180,0.944
33.885,-0.088,0.181,0.961
33.889,-0.086,0.182,0.964
33.893,-0.081,0.179,0.965
33.907,-0.081,0.174,0.967
33.908,-0.076,0.175,0.954
33.908,-0.080,0.179,0.950
33.914,-0.079,0.183,0.938
33.991,-0.084,0.189,0.928
33.992,-0.081,0.192,0.920
33.992,-0.075,0.202,0.915
33.992,-0.071,0.205,0.913
33.993,-0.064,0.204,0.908
33.993,-0.059,0.201,0.912
33.994,-0.052,0.197,0.918
33.994,-0.048,0.198,0.928
33.994,-0.037,0.200,0.937
33.995,-0.031,0.200,0.945
33.995,-0.034,0.192,0.953
33.996,-0.029,0.190,0.963
33.996,-0.023,0.193,0.975
33.996,-0.024,0.189,0.977
33.997,-0.018,0.187,0.986
33.997,-0.018,0.193,0.997
33.997,-0.015,0.198,0.998
33.998,-0.017,0.202,1.000
33.998,-0.017,0.208,0.996
33.999,-0.012,0.216,0.992
33.999,-0.020,0.216,0.992
34.000,-0.020,0.233,0.978
34.003,-0.019,0.238,0.971
34.004,-0.019,0.250,0.961
34.011,-0.023,0.256,0.954
34.012,-0.018,0.266,0.946
34.024,-0.019,0.272,0.937
34.025,-0.018,0.277,0.937
34.025,-0.014,0.278,0.927
34.080,-0.014,0.285,0.918
34.080,-0.012,0.283,0.911
34.081,-0.000,0.285,0.915
34.098,-0.006,0.285,0.913
34.098,-0.003,0.288,0.915
34.099,0.003,0.285,0.913
34.102,0.007,0.276,0.920
34.102,0.012,0.268,0.922
34.103,0.009,0.259,0.927
34.103,0.010,0.250,0.930
34.103,0.010,0.248,0.941
34.104,0.011,0.244,0.954
34.104,0.009,0.242,0.972
34.105,0.014,0.234,0.996
34.105,0.009,0.229,1.014
34.105,0.005,0.223,1.030
34.106,0.005,0.218,1.051
34.106,0.009,0.213,1.060
34.106,0.007,0.211,1.079
34.107,0.004,0.212,1.092
34.107,-0.011,0.221,1.095
34.111,-0.021,0.234,1.094
34.125,-0.027,0.245,1.079
34.125,-0.040,0.246,1.069
34.126,-0.056,0.253,1.043
34.201,-0.062,0.257,1.014
34.202,-0.064,0.256,0.975
34.202,-0.061,0.245,0.942
34.203,-0.042,0.235,0.912
34.203,-0.037,0.226,0.868
34.204,-0.032,0.216,0.843
34.204,-0.026,0.204,0.809
34.205,-0.002,0.185,0.800
34.205,0.016,0.158,0.800
