time,x,y,z
21.178,0.188,-0.058,0.994
21.182,0.183,-0.060,1.000
21.222,0.182,-0.061,1.010
21.223,0.173,-0.072,1.015
21.223,0.161,-0.072,1.024
21.223,0.159,-0.074,1.033
21.223,0.155,-0.083,1.050
21.224,0.143,-0.086,1.053
21.224,0.137,-0.090,1.059
21.224,0.131,-0.093,1.059
21.224,0.125,-0.096,1.060
21.224,0.116,-0.099,1.064
21.225,0.110,-0.101,1.071
21.230,0.101,-0.103,1.076
21.236,0.097,-0.105,1.086
21.237,0.090,-0.104,1.095
21.242,0.083,-0.109,1.095
21.246,0.070,-0.102,1.094
21.250,0.068,-0.101,1.089
21.259,0.070,-0.100,1.081
21.259,0.064,-0.089,1.069
21.261,0.065,-0.083,1.056
21.265,0.062,-0.073,1.037
21.312,0.057,-0.064,1.015
21.312,0.057,-0.056,0.994
21.313,0.055,-0.043,0.976
21.313,0.051,-0.034,0.955
21.313,0.056,-0.019,0.933
21.314,0.047,-0.013,0.912
21.314,0.047,-0.008,0.891
21.314,0.042,0.004,0.867
21.315,0.045,0.014,0.845
21.315,0.041,0.021,0.824
21.315,0.041,0.024,0.812
21.316,0.037,0.031,0.801
21.316,0.038,0.030,0.792
21.322,0.035,0.030,0.792
21.325,0.039,0.022,0.788
21.328,0.042,0.020,0.788
21.333,0.040,0.021,0.790
21.344,0.037,0.018,0.796
21.345,0.032,0.013,0.806
21.345,0.029,0.015,0.820
21.363,0.017,0.017,0.833
21.363,0.020,0.013,0.845
21.364,0.010,0.010,0.856
21.364,0.013,0.014,0.872
21.364,0.006,0.012,0.883
21.404,0.007,0.013,0.895
21.405,0.010,0.008,0.905
21.405,0.004,0.011,0.910
21.406,0.001,0.011,0.928
21.406,0.007,0.010,0.941
21.406,0.005,0.008,0.941
21.407,0.008,0.010,0.946
21.407,0.009,0.006,0.944
21.408,0.010,0.009,0.942
21.408,0.006,0.011,0.950
21.408,0.007,0.017,0.947
21.412,0.003,0.022,0.952
21.416,0.005,0.022,0.957
21.422,0.006,0.019,0.958
21.424,0.014,0.022,0.955
21.427,0.018,0.021,0.957
21.432,0.019,0.021,0.964
21.446,0.029,0.020,0.960
21.447,0.032,0.025,0.958
21.447,0.031,0.029,0.959
21.447,0.037,0.029,0.959
21.519,0.038,0.031,0.965
21.519,0.038,0.030,0.973
21.520,0.045,0.036,0.977
21.520,0.049,0.031,0.992
21.520,0.051,0.035,0.995
21.520,0.047,0.037,1.002
21.521,0.045,0.040,1.009
21.521,0.044,0.045,1.011
21.521,0.052,0.037,1.009
21.521,0.053,0.036,1.004
21.522,0.051,0.033,0.997
21.522,0.053,0.025,0.992
21.522,0.043,0.032,0.990
21.522,0.035,0.032,0.991
21.522,0.026,0.031,0.995
21.523,0.017,0.034,0.997
21.523,0.005,0.033,1.004
21.523,-0.008,0.033,1.010
21.523,-0.016,0.034,1.021
21.526,-0.016,0.034,1.026
21.530,-0.025,0.036,1.035
21.533,-0.032,0.034,1.052
21.538,-0.035,0.035,1.073
21.542,-0.042,0.032,1.085
21.545,-0.049,0.034,1.088
21.550,-0.046,0.037,1.101
21.562,-0.051,0.032,1.114
21.562,-0.054,0.029,1.125
21.563,-0.057,0.025,1.133
21.566,-0.053,0.021,1.143
21.614,-0.048,0.012,1.152
21.615,-0.048,0.000,1.156
21.615,-0.050,0.002,1.166
21.616,-0.056,-0.000,1.169
21.616,-0.054,-0.006,1.169
21.616,-0.061,0.002,1.167
21.617,-0.065,0.006,1.159
21.617,-0.065,0.009,1.148
21.618,-0.068,0.018,1.138
21.618,-0.072,0.029,1.118
21.618,-0.071,0.032,1.092
21.619,-0.070,0.040,1.068
21.619,-0.073,0.048,1.052
21.625,-0.074,0.047,1.031
21.626,-0.075,0.048,1.027
21.632,-0.075,0.049,1.015
21.632,-0.076,0.049,0.998
21.646,-0.085,0.044,0.989
21.646,-0.081,0.035,0.996
21.647,-0.081,0.018,1.018
21.650,-0.081,0.009,1.045
21.701,-0.071,-0.004,1.078
21.702,-0.072,-0.027,1.110
21.702,-0.063,-0.045,1.146
21.703,-0.049,-0.062,1.180
21.703,-0.038,-0.080,1.204
21.704,-0.025,-0.099,1.227
21.704,-0.014,-0.120,1.247
21.704,-0.009,-0.135,1.269
21.705,0.008,-0.150,1.284
21.705,0.015,-0.158,1.299
21.705,0.021,-0.167,1.301
21.706,0.027,-0.172,1.296
21.706,0.023,-0.170,1.286
21.706,0.018,-0.166,1.258
21.708,0.013,-0.161,1.223
21.712,0.003,-0.153,1.192
21.716,-0.002,-0.146,1.154
21.721,-0.014,-0.133,1.113
21.724,-0.020,-0.113,1.076
21.728,-0.030,-0.100,1.033
21.732,-0.041,-0.084,0.987
21.745,-0.050,-0.069,0.943
21.746,-0.059,-0.056,0.901
21.764,-0.074,-0.041,0.863
21.764,-0.084,-0.032,0.834
21.764,-0.087,-0.021,0.805
21.765,-0.100,-0.007,0.783
21.765,-0.109,-0.003,0.758
21.766,-0.123,-0.000,0.741
21.800,-0.132,0.001,0.734
21.801,-0.140,-0.004,0.729
21.801,-0.157,-0.001,0.736
21.801,-0.164,-0.001,0.740
21.802,-0.172,-0.013,0.752
21.802,-0.170,-0.022,0.771
21.802,-0.173,-0.036,0.802
21.802,-0.175,-0.050,0.843
21.803,-0.171,-0.070,0.895
21.803,-0.169,-0.086,0.943
21.807,-0.162,-0.104,0.985
21.810,-0.154,-0.114,1.017
21.814,-0.145,-0.128,1.048
21.820,-0.142,-0.135,1.075
21.822,-0.132,-0.145,1.105
21.826,-0.123,-0.151,1.126
21.831,-0.114,-0.153,1.144
21.837,-0.102,-0.160,1.154
21.838,-0.086,-0.156,1.157
21.843,-0.076,-0.155,1.154
21.846,-0.069,-0.145,1.147
21.862,-0.066,-0.138,1.125
21.862,-0.060,-0.121,1.095
21.863,-0.065,-0.112,1.061
21.863,-0.059,-0.090,1.029
21.866,-0.059,-0.071,0.986
21.917,-0.059,-0.056,0.955
21.918,-0.065,-0.042,0.915
21.919,-0.072,-0.026,0.885
21.919,-0.065,-0.019,0.861
21.919,-0.062,-0.002,0.831
21.920,-0.058,0.014,0.815
21.921,-0.057,0.026,0.794
21.921,-0.055,0.032,0.779
21.922,-0.055,0.044,0.765
21.922,-0.058,0.054,0.747
21.922,-0.057,0.063,0.736
21.923,-0.052,0.069,0.725
21.923,-0.052,0.079,0.717
21.923,-0.049,0.081,0.709
21.925,-0.051,0.081,0.709
21.930,-0.050,0.085,0.716
21.933,-0.046,0.081,0.729
21.937,-0.040,0.074,0.740
21.942,-0.034,0.074,0.762
21.946,-0.028,0.070,0.788
21.950,-0.021,0.062,0.812
21.962,-0.006,0.060,0.837
21.963,0.001,0.050,0.858
21.963,0.011,0.049,0.880
21.965,0.013,0.046,0.903
22.021,0.013,0.039,0.918
22.022,0.018,0.035,0.930
22.022,0.025,0.031,0.933
22.022,0.033,0.028,0.939
22.023,0.031,0.025,0.944
22.023,0.030,0.027,0.951
22.024,0.028,0.032,0.956
22.024,0.030,0.032,0.962
22.024,0.027,0.033,0.969
22.025,0.021,0.033,0.976
22.025,0.019,0.036,0.983
22.025,0.013,0.034,0.983
22.026,0.009,0.038,0.987
22.026,0.003,0.043,0.986
22.027,-0.001,0.040,0.993
22.028,-0.004,0.043,0.994
22.033,-0.010,0.051,0.997
22.039,-0.011,0.051,0.995
22.040,-0.019,0.051,0.996
22.045,-0.027,0.056,0.997
22.048,-0.027,0.058,0.998
22.052,-0.032,0.060,0.992
22.066,-0.036,0.064,0.986
22.068,-0.042,0.066,0.982
22.068,-0.055,0.072,0.981
22.068,-0.054,0.074,0.981
22.121,-0.061,0.081,0.972
22.122,-0.069,0.082,0.972
22.123,-0.075,0.084,0.979
22.123,-0.085,0.083,0.984
22.124,-0.079,0.081,0.993
22.124,-0.089,0.086,1.000
22.125,-0.097,0.091,1.010
22.125,-0.106,0.091,1.011
22.125,-0.106,0.093,1.017
22.126,-0.103,0.084,1.018
22.126,-0.103,0.078,1.022
22.126,-0.081,0.075,1.020
22.127,-0.069,0.067,1.023
22.127,-0.054,0.051,1.026
22.129,-0.041,0.047,1.031
22.130,-0.024,0.044,1.037
22.138,-0.024,0.041,1.043
22.158,-0.021,0.041,1.050
22.158,-0.029,0.037,1.057
22.159,-0.040,0.032,1.062
22.159,-0.046,0.027,1.065
22.160,-0.044,0.021,1.056
22.160,-0.042,0.016,1.053
22.176,-0.038,0.008,1.048
22.176,-0.035,0.003,1.049
22.177,-0.040,0.010,1.048
22.177,-0.044,0.015,1.046
22.180,-0.047,0.022,1.045
22.182,-0.043,0.023,1.039
22.241,-0.043,0.030,1.024
22.242,-0.033,0.032,1.012
22.242,-0.034,0.035,0.999
22.242,-0.030,0.036,0.989
22.243,-0.026,0.029,0.983
22.243,-0.016,0.027,0.977
22.243,-0.022,0.021,0.977
22.243,-0.022,0.013,0.980
22.243,-0.026,0.010,0.985
22.244,-0.036,0.000,0.991
22.244,-0.037,-0.016,1.002
22.244,-0.043,-0.028,1.016
22.244,-0.046,-0.045,1.036
22.245,-0.051,-0.053,1.049
22.245,-0.055,-0.071,1.074
22.245,-0.055,-0.083,1.090
22.249,-0.063,-0.089,1.111
22.254,-0.067,-0.100,1.128
22.258,-0.070,-0.113,1.134
22.261,-0.072,-0.112,1.149
22.265,-0.067,-0.124,1.148
22.279,-0.061,-0.131,1.167
22.281,-0.063,-0.130,1.180
22.281,-0.064,-0.130,1.183
22.282,-0.069,-0.123,1.180
22.334,-0.062,-0.119,1.178
22.335,-0.061,-0.113,1.175
22.335,-0.060,-0.105,1.171
22.336,-0.056,-0.101,1.168
22.336,-0.051,-0.098,1.162
22.336,-0.040,-0.102,1.154
22.337,-0.021,-0.098,1.140
22.337,-0.008,-0.093,1.130
22.338,0.003,-0.096,1.116
22.338,0.017,-0.095,1.094
22.338,0.024,-0.085,1.074
22.339,0.027,-0.086,1.057
22.339,0.035,-0.082,1.033
22.339,0.041,-0.077,1.011
22.342,0.049,-0.075,0.986
22.344,0.057,-0.074,0.967
22.348,0.062,-0.068,0.948
22.352,0.067,-0.069,0.930
22.356,0.062,-0.066,0.918
22.360,0.069,-0.072,0.909
22.364,0.070,-0.077,0.902
22.368,0.064,-0.074,0.899
22.380,0.053,-0.070,0.896
22.381,0.047,-0.073,0.897
22.381,0.041,-0.076,0.899
22.384,0.033,-0.081,0.906
22.439,0.028,-0.080,0.917
22.439,0.022,-0.092,0.929
22.440,0.013,-0.096,0.946
22.440,0.004,-0.098,0.965
22.440,-0.001,-0.111,0.986
22.441,-0.017,-0.110,1.009
22.441,-0.022,-0.109,1.029
22.442,-0.028,-0.108,1.045
22.442,-0.038,-0.100,1.056
22.442,-0.046,-0.094,1.065
22.443,-0.052,-0.089,1.076
22.443,-0.056,-0.077,1.071
22.443,-0.059,-0.071,1.058
22.444,-0.066,-0.061,1.051
22.444,-0.066,-0.048,1.031
22.447,-0.068,-0.038,1.008
22.452,-0.074,-0.025,0.983
22.456,-0.074,-0.012,0.954
22.460,-0.079,0.001,0.922
22.463,-0.079,0.018,0.891
22.467,-0.079,0.029,0.857
22.481,-0.077,0.036,0.834
22.481,-0.076,0.042,0.812
22.482,-0.073,0.051,0.790
22.484,-0.076,0.055,0.771
22.538,-0.073,0.061,0.752
22.538,-0.073,0.064,0.744
22.539,-0.065,0.065,0.729
22.539,-0.065,0.061,0.727
22.540,-0.068,0.061,0.731
22.540,-0.066,0.062,0.740
22.541,-0.069,0.059,0.751
22.541,-0.063,0.051,0.765
22.541,-0.060,0.048,0.783
22.542,-0.052,0.041,0.795
22.542,-0.048,0.033,0.813
22.542,-0.040,0.023,0.827
22.560,-0.032,0.019,0.831
22.561,-0.024,0.011,0.848
22.561,-0.020,0.011,0.856
22.562,-0.019,0.000,0.871
22.562,-0.012,-0.002,0.886
22.562,-0.006,-0.006,0.892
22.563,-0.001,-0.011,0.903
22.563,-0.002,-0.015,0.916
22.566,-0.008,-0.016,0.932
22.581,-0.007,-0.012,0.953
22.581,-0.010,-0.016,0.969
22.582,-0.018,-0.017,0.980
22.582,-0.025,-0.008,0.999
22.586,-0.041,-0.007,1.014
22.659,-0.047,0.002,1.033
22.659,-0.060,0.008,1.049
22.660,-0.069,0.016,1.063
22.660,-0.066,0.022,1.077
22.661,-0.068,0.025,1.079
22.661,-0.071,0.036,1.083
22.662,-0.067,0.041,1.084
22.662,-0.065,0.044,1.080
22.663,-0.060,0.054,1.082
22.663,-0.058,0.058,1.066
22.663,-0.051,0.063,1.054
22.664,-0.044,0.068,1.039
22.664,-0.039,0.075,1.022
22.665,-0.043,0.083,0.999
22.665,-0.042,0.091,0.977
22.666,-0.035,0.096,0.963
22.666,-0.035,0.104,0.944
22.667,-0.024,0.106,0.928
22.667,-0.025,0.110,0.925
22.667,-0.017,0.113,0.922
22.669,-0.021,0.112,0.914
22.676,-0.021,0.114,0.911
22.677,-0.020,0.113,0.916
22.681,-0.027,0.116,0.917
22.685,-0.030,0.114,0.927
22.698,-0.030,0.106,0.935
22.699,-0.034,0.104,0.948
22.699,-0.031,0.100,0.955
22.700,-0.035,0.093,0.970
22.755,-0.038,0.088,0.978
22.755,-0.034,0.075,0.987
22.756,-0.037,0.064,0.998
22.756,-0.046,0.054,1.002
22.757,-0.046,0.044,1.018
22.757,-0.045,0.035,1.037
22.757,-0.047,0.026,1.045
22.758,-0.046,0.012,1.060
22.758,-0.047,0.002,1.078
22.758,-0.042,-0.010,1.085
22.759,-0.045,-0.017,1.100
22.759,-0.047,-0.021,1.110
22.759,-0.050,-0.029,1.117
22.760,-0.052,-0.033,1.128
22.760,-0.049,-0.035,1.141
22.764,-0.046,-0.032,1.147
22.768,-0.050,-0.024,1.141
22.774,-0.046,-0.020,1.133
22.776,-0.045,-0.013,1.127
22.779,-0.048,-0.004,1.114
22.783,-0.044,0.001,1.099
22.797,-0.040,0.005,1.087
22.798,-0.044,0.009,1.074
22.798,-0.048,0.005,1.065
22.799,-0.043,0.003,1.060
22.802,-0.045,-0.009,1.072
22.855,-0.049,-0.025,1.084
22.855,-0.056,-0.041,1.099
22.856,-0.056,-0.058,1.126
22.856,-0.067,-0.079,1.160
22.856,-0.072,-0.102,1.188
22.857,-0.073,-0.123,1.223
22.857,-0.071,-0.143,1.252
22.857,-0.075,-0.169,1.286
22.858,-0.063,-0.197,1.314
22.858,-0.060,-0.216,1.338
22.858,-0.066,-0.229,1.359
22.859,-0.071,-0.239,1.384
22.859,-0.071,-0.240,1.396
22.859,-0.070,-0.246,1.401
22.862,-0.062,-0.242,1.397
22.866,-0.068,-0.235,1.372
22.870,-0.079,-0.232,1.349
22.874,-0.084,-0.212,1.307
22.878,-0.093,-0.205,1.255
22.882,-0.098,-0.189,1.200
22.886,-0.099,-0.173,1.136
22.898,-0.109,-0.164,1.080
22.898,-0.112,-0.140,1.023
22.899,-0.119,-0.123,0.975
22.901,-0.128,-0.105,0.928
22.953,-0.131,-0.089,0.882
22.953,-0.127,-0.073,0.842
22.954,-0.130,-0.064,0.805
22.954,-0.130,-0.051,0.767
22.955,-0.131,-0.048,0.741
22.955,-0.132,-0.043,0.713
22.974,-0.133,-0.042,0.697
22.975,-0.126,-0.044,0.688
22.975,-0.127,-0.048,0.682
22.975,-0.131,-0.048,0.691
22.976,-0.143,-0.052,0.696
22.976,-0.149,-0.055,0.711
22.976,-0.154,-0.062,0.738
22.977,-0.167,-0.075,0.778
22.977,-0.168,-0.090,0.817
22.977,-0.177,-0.104,0.858
22.978,-0.181,-0.120,0.894
22.978,-0.184,-0.134,0.923
22.978,-0.195,-0.145,0.954
22.982,-0.202,-0.161,0.984
22.985,-0.207,-0.177,1.006
22.998,-0.211,-0.184,1.026
22.998,-0.213,-0.193,1.052
22.999,-0.215,-0.202,1.075
23.000,-0.214,-0.208,1.102
23.055,-0.203,-0.215,1.122
23.055,-0.186,-0.228,1.140
23.056,-0.185,-0.229,1.156
23.056,-0.178,-0.225,1.166
23.057,-0.169,-0.225,1.174
23.057,-0.160,-0.220,1.169
23.057,-0.147,-0.211,1.169
23.058,-0.134,-0.199,1.159
23.058,-0.135,-0.188,1.141
23.058,-0.129,-0.172,1.120
23.059,-0.120,-0.155,1.090
23.059,-0.117,-0.139,1.058
23.060,-0.109,-0.123,1.027
23.060,-0.103,-0.107,0.987
23.060,-0.097,-0.093,0.953
23.064,-0.094,-0.077,0.923
23.068,-0.093,-0.063,0.896
23.074,-0.091,-0.049,0.883
23.076,-0.095,-0.038,0.864
23.079,-0.092,-0.025,0.846
23.083,-0.087,-0.013,0.825
23.088,-0.083,-0.006,0.804
23.101,-0.080,0.005,0.787
23.101,-0.079,0.011,0.773
23.102,-0.071,0.010,0.765
23.102,-0.070,0.022,0.757
23.159,-0.067,0.028,0.751
23.160,-0.061,0.032,0.744
23.160,-0.057,0.033,0.746
23.161,-0.052,0.033,0.741
23.161,-0.045,0.033,0.745
23.162,-0.039,0.029,0.759
23.162,-0.033,0.030,0.769
23.163,-0.027,0.026,0.781
23.163,-0.021,0.024,0.794
23.163,-0.021,0.023,0.808
23.164,-0.015,0.012,0.828
23.164,-0.010,0.006,0.851
23.164,-0.006,-0.006,0.873
23.165,0.002,-0.014,0.891
23.165,0.008,-0.016,0.904
23.167,0.000,-0.020,0.928
23.175,-0.007,-0.021,0.947
23.175,-0.015,-0.021,0.958
23.180,-0.027,-0.023,0.975
23.183,-0.027,-0.024,0.990
23.187,-0.032,-0.022,1.012
23.200,-0.036,-0.021,1.020
23.200,-0.042,-0.019,1.031
23.201,-0.044,-0.015,1.038
23.202,-0.042,-0.014,1.040
23.258,-0.043,-0.011,1.042
23.259,-0.045,-0.003,1.040
23.259,-0.055,-0.000,1.030
23.260,-0.054,0.007,1.023
23.260,-0.057,0.016,1.015
23.261,-0.067,0.016,1.004
23.261,-0.072,0.029,0.994
23.261,-0.075,0.030,0.987
23.262,-0.078,0.037,0.972
23.262,-0.082,0.044,0.963
23.262,-0.087,0.052,0.949
23.263,-0.089,0.057,0.940
23.263,-0.092,0.056,0.938
23.263,-0.095,0.062,0.934
23.264,-0.095,0.068,0.930
23.265,-0.086,0.069,0.928
23.270,-0.088,0.068,0.926
23.278,-0.081,0.074,0.927
23.279,-0.082,0.077,0.927
23.282,-0.081,0.079,0.935
23.286,-0.076,0.075,0.940
23.300,-0.073,0.081,0.940
23.300,-0.074,0.078,0.944
23.301,-0.075,0.080,0.945
23.301,-0.076,0.080,0.954
23.358,-0.074,0.078,0.956
23.359,-0.078,0.073,0.956
23.360,-0.082,0.067,0.961
23.360,-0.077,0.064,0.967
23.361,-0.082,0.056,0.966
23.381,-0.086,0.050,0.971
23.381,-0.089,0.038,0.978
23.382,-0.092,0.039,0.978
23.382,-0.097,0.028,0.984
23.383,-0.100,0.023,0.991
23.383,-0.107,0.015,0.996
23.383,-0.109,0.010,1.000
23.384,-0.108,0.004,1.000
23.384,-0.115,0.007,0.996
23.385,-0.118,-0.004,0.990
23.385,-0.112,-0.007,0.998
23.386,-0.111,-0.015,1.001
23.386,-0.108,-0.014,1.009
23.387,-0.112,-0.012,1.012
23.387,-0.113,-0.017,1.008
23.388,-0.113,-0.013,1.013
23.388,-0.113,-0.008,1.010
23.393,-0.109,-0.002,1.000
23.396,-0.106,-0.005,0.997
23.400,-0.104,-0.001,0.997
23.404,-0.099,0.000,0.995
23.423,-0.091,-0.003,0.986
23.423,-0.073,-0.006,0.989
23.424,-0.068,-0.004,0.985
23.424,-0.061,-0.002,0.986
23.424,-0.057,-0.004,0.986
23.427,-0.051,-0.003,0.984
23.431,-0.049,-0.005,0.986
23.435,-0.047,-0.009,0.991
23.521,-0.040,-0.015,0.996
23.522,-0.032,-0.017,1.011
23.523,-0.028,-0.020,1.026
23.523,-0.022,-0.015,1.040
23.524,-0.014,-0.014,1.050
23.524,-0.011,-0.018,1.056
23.525,-0.013,-0.015,1.065
23.526,-0.011,-0.014,1.065
23.526,-0.004,-0.016,1.073
23.527,0.001,-0.021,1.080
23.527,0.010,-0.026,1.086
23.527,0.020,-0.036,1.096
23.528,0.027,-0.050,1.100
23.528,0.037,-0.066,1.105
23.528,0.038,-0.086,1.119
23.529,0.042,-0.101,1.133
23.529,0.036,-0.109,1.148
23.529,0.037,-0.129,1.168
23.530,0.023,-0.131,1.188
23.530,0.018,-0.139,1.200
23.531,0.012,-0.147,1.218
23.531,0.011,-0.149,1.232
23.531,0.009,-0.150,1.244
23.532,0.006,-0.149,1.244
23.535,0.005,-0.146,1.239
23.539,0.003,-0.140,1.218
23.543,0.012,-0.141,1.189
23.546,0.025,-0.124,1.156
23.550,0.033,-0.115,1.116
23.555,0.036,-0.105,1.082
23.567,0.042,-0.095,1.042
23.567,0.051,-0.090,1.002
23.568,0.056,-0.084,0.968
23.569,0.058,-0.075,0.938
23.622,0.061,-0.075,0.921
23.622,0.062,-0.069,0.899
23.623,0.062,-0.070,0.888
23.623,0.063,-0.075,0.883
23.623,0.062,-0.083,0.882
23.624,0.063,-0.090,0.896
23.624,0.069,-0.107,0.907
23.625,0.065,-0.119,0.924
23.625,0.061,-0.128,0.946
23.625,0.050,-0.147,0.975
23.626,0.042,-0.157,1.004
23.626,0.033,-0.167,1.028
23.627,0.020,-0.167,1.051
23.627,0.009,-0.174,1.067
23.629,0.001,-0.176,1.087
23.632,-0.011,-0.170,1.102
23.678,-0.023,-0.166,1.110
23.678,-0.037,-0.163,1.119
23.679,-0.052,-0.152,1.117
23.679,-0.054,-0.137,1.109
23.679,-0.060,-0.132,1.099
23.680,-0.064,-0.117,1.080
23.680,-0.064,-0.102,1.054
23.680,-0.068,-0.089,1.027
23.680,-0.068,-0.076,1.003
23.681,-0.062,-0.065,0.973
23.681,-0.068,-0.050,0.951
23.681,-0.068,-0.036,0.927
23.685,-0.069,-0.026,0.898
23.688,-0.069,-0.014,0.876
23.692,-0.073,-0.005,0.856
23.696,-0.075,0.000,0.843
23.700,-0.079,0.010,0.824
23.704,-0.079,0.014,0.811
23.715,-0.084,0.018,0.802
23.716,-0.087,0.020,0.793
23.716,-0.088,0.020,0.792
23.734,-0.089,0.024,0.793
23.735,-0.090,0.028,0.794
23.735,-0.082,0.025,0.799
23.735,-0.074,0.028,0.803
23.736,-0.074,0.024,0.811
23.766,-0.066,0.026,0.822
23.767,-0.063,0.027,0.837
23.767,-0.064,0.020,0.843
23.767,-0.061,0.023,0.858
23.767,-0.064,0.029,0.864
23.768,-0.060,0.031,0.879
23.768,-0.058,0.031,0.890
23.768,-0.058,0.028,0.897
23.771,-0.053,0.034,0.902
23.776,-0.053,0.032,0.905
23.779,-0.044,0.033,0.912
23.783,-0.043,0.030,0.914
23.787,-0.043,0.033,0.926
23.800,-0.036,0.033,0.923
23.800,-0.035,0.029,0.927
23.801,-0.032,0.027,0.925
23.802,-0.027,0.023,0.933
23.877,-0.023,0.015,0.936
23.878,-0.025,0.011,0.940
23.878,-0.023,0.008,0.949
23.879,-0.024,-0.000,0.959
23.879,-0.024,-0.011,0.971
23.879,-0.020,-0.014,0.977
23.880,-0.025,-0.019,0.992
23.880,-0.026,-0.018,1.003
23.881,-0.026,-0.023,1.012
23.881,-0.030,-0.024,1.020
23.881,-0.028,-0.024,1.031
23.882,-0.026,-0.024,1.032
23.882,-0.026,-0.028,1.038
23.882,-0.025,-0.026,1.038
23.883,-0.023,-0.023,1.035
23.883,-0.024,-0.021,1.025
23.883,-0.021,-0.021,1.017
23.884,-0.029,-0.016,1.007
23.884,-0.026,-0.012,0.993
23.884,-0.031,-0.009,0.984
23.886,-0.036,-0.001,0.976
23.894,-0.039,0.006,0.964
23.895,-0.044,0.006,0.956
23.898,-0.048,0.010,0.944
23.901,-0.046,0.015,0.938
23.918,-0.052,0.022,0.928
23.918,-0.063,0.022,0.922
23.919,-0.070,0.023,0.915
23.919,-0.078,0.024,0.912
23.921,-0.085,0.024,0.914
23.976,-0.081,0.023,0.919
23.977,-0.085,0.022,0.923
23.977,-0.089,0.016,0.930
23.978,-0.089,0.011,0.935
23.978,-0.097,0.004,0.944
23.978,-0.101,0.003,0.958
23.979,-0.102,-0.003,0.972
23.979,-0.102,-0.004,0.987
23.980,-0.105,-0.009,1.008
23.980,-0.104,-0.011,1.021
23.980,-0.100,-0.019,1.043
23.981,-0.096,-0.027,1.059
23.981,-0.092,-0.031,1.074
23.982,-0.089,-0.035,1.083
23.982,-0.082,-0.043,1.104
23.985,-0.070,-0.053,1.114
23.989,-0.064,-0.058,1.130
23.994,-0.058,-0.058,1.129
23.997,-0.052,-0.058,1.129
24.001,-0.046,-0.061,1.124
24.005,-0.043,-0.053,1.111
24.019,-0.034,-0.046,1.102
24.020,-0.026,-0.038,1.080
24.020,-0.018,-0.029,1.058
24.020,-0.022,-0.022,1.030
24.075,-0.018,-0.011,1.008
24.076,-0.015,-0.004,0.981
24.076,-0.017,0.002,0.961
24.077,-0.017,0.005,0.954
24.077,-0.023,-0.000,0.952
24.077,-0.029,-0.004,0.954
24.078,-0.033,-0.011,0.969
24.078,-0.045,-0.015,0.982
24.079,-0.050,-0.023,0.998
24.079,-0.055,-0.028,1.022
24.079,-0.061,-0.032,1.041
24.080,-0.068,-0.037,1.069
24.080,-0.067,-0.038,1.093
24.081,-0.071,-0.042,1.116
24.081,-0.063,-0.051,1.123
24.084,-0.071,-0.056,1.148
24.088,-0.072,-0.065,1.166
24.094,-0.073,-0.069,1.191
24.095,-0.082,-0.078,1.213
24.102,-0.074,-0.094,1.234
24.102,-0.080,-0.105,1.251
24.117,-0.079,-0.116,1.262
24.118,-0.075,-0.134,1.280
24.137,-0.082,-0.146,1.295
24.137,-0.091,-0.150,1.301
24.137,-0.098,-0.152,1.298
24.138,-0.108,-0.154,1.290
24.138,-0.114,-0.154,1.287
24.139,-0.110,-0.153,1.278
24.175,-0.117,-0.154,1.268
24.175,-0.117,-0.147,1.248
24.176,-0.121,-0.138,1.231
24.176,-0.123,-0.125,1.215
24.177,-0.130,-0.117,1.190
24.177,-0.126,-0.112,1.161
24.177,-0.123,-0.102,1.122
24.178,-0.126,-0.094,1.086
24.178,-0.126,-0.087,1.055
24.178,-0.124,-0.078,1.021
24.179,-0.126,-0.075,0.983
24.183,-0.128,-0.065,0.953
24.187,-0.136,-0.067,0.915
24.194,-0.143,-0.078,0.891
24.197,-0.149,-0.078,0.870
24.199,-0.160,-0.082,0.858
24.202,-0.170,-0.089,0.851
24.206,-0.180,-0.096,0.852
24.219,-0.190,-0.101,0.859
24.219,-0.193,-0.110,0.878
24.219,-0.197,-0.114,0.900
24.222,-0.191,-0.122,0.925
24.278,-0.193,-0.134,0.945
24.278,-0.187,-0.143,0.973
24.279,-0.183,-0.152,1.001
24.279,-0.176,-0.166,1.021
24.280,-0.176,-0.167,1.046
24.280,-0.172,-0.169,1.069
24.280,-0.161,-0.166,1.083
24.281,-0.148,-0.168,1.086
24.281,-0.137,-0.163,1.071
24.281,-0.124,-0.159,1.050
24.282,-0.110,-0.152,1.025
24.282,-0.106,-0.143,0.989
24.282,-0.100,-0.132,0.960
24.283,-0.088,-0.122,0.935
24.283,-0.079,-0.113,0.916
24.285,-0.073,-0.104,0.889
24.290,-0.065,-0.094,0.867
24.295,-0.058,-0.081,0.844
24.297,-0.066,-0.069,0.829
24.301,-0.063,-0.057,0.810
24.305,-0.062,-0.048,0.796
24.319,-0.061,-0.038,0.775
24.319,-0.054,-0.032,0.762
24.320,-0.049,-0.028,0.751
24.321,-0.048,-0.025,0.743
24.374,-0.040,-0.021,0.738
24.375,-0.048,-0.020,0.736
24.375,-0.048,-0.014,0.741
24.376,-0.048,-0.011,0.746
24.376,-0.044,-0.006,0.749
24.376,-0.040,-0.008,0.753
24.377,-0.039,-0.009,0.761
24.377,-0.041,-0.009,0.775
24.378,-0.041,-0.001,0.787
24.378,-0.044,-0.004,0.807
